anio,indicador,tamano_empresa,valor,indicador_std
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_10_a_49,89.95,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,50.23,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,57.63,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_10_a_49,89.95,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_10_a_49,34.59,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,12.13,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,30.8,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_10_a_49,32.05,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_10_a_49,19.52,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,5.14,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,25.13,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_10_a_49,19.52,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_10_a_49,21.3,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,8.83,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,29.74,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_10_a_49,17.42,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_10_a_49,20.99,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,14.45,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,39.0,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_10_a_49,19.78,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_10_a_49,33.02,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,11.3,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,25.35,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_10_a_49,29.78,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,39.69,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,11.57,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,24.62,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,31.38,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,39.64,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,13.19,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,27.58,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,24.34,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,54.05,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,13.47,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,24.0,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,34.89,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,38.8,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,9.52,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,27.26,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,21.2,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,29.12,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,14.93,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,38.26,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,14.99,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,32.98,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,14.5,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,35.53,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,20.09,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,16.67,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,15.53,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,23.18,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,16.05,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,13.93,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,1.56,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,9.24,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,12.26,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,44.49,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,11.7,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,23.3,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,38.7,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,57.49,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,14.16,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,23.67,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,47.0,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,34.46,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,7.38,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,25.07,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,27.99,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,96.32,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,56.73,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,57.83,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,96.32,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,35.13,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,8.82,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,17.32,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,32.69,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,71.45,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,13.05,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,21.37,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,70.12,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,27.46,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,2.8,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,8.55,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,23.45,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,26.29,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,14.5,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,33.29,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,23.94,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_50_a_249,32.88,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,12.52,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,26.91,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_50_a_249,30.69,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,56.18,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,26.74,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,33.47,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,43.49,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,62.53,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,32.52,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,39.15,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,35.46,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,73.99,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,35.81,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,41.54,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,46.42,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,62.33,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,35.08,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,41.87,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,34.13,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,49.93,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,11.31,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,18.73,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,14.05,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,63.91,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,42.58,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,51.82,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,32.71,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,36.27,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,25.42,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,29.13,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,36.27,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,21.73,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,1.27,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,4.63,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,15.8,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,55.27,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,22.27,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,28.1,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,48.73,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,81.61,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,23.55,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,27.33,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,68.44,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,61.06,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,30.01,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,40.03,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,49.88,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,100.0,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,54.96,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,54.96,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,100.0,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,52.12,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,16.77,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,20.88,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,48.96,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,51.12,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,10.9,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,20.46,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,51.12,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,41.02,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,11.44,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,18.16,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,36.69,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,26.45,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,13.96,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,28.33,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,24.25,pct_empresas_venden_web_apps
2022,I.1 % de empresas que han realizado ventas por comercio electrónico (0),de_250_y_mas,50.81,pct_empresas_venden_ecommerce
2022,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_250_y_mas,24.3,pct_ventas_ecommerce_sobre_total
2022,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_250_y_mas,29.84,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2022,I.1.1 % de empresas que han realizado ventas mediante páginas web o apps (0),de_250_y_mas,44.66,pct_empresas_venden_web_apps
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,30.67,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,19.59,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,31.03,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,28.72,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,24.38,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,37.21,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,40.55,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,21.44,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,32.75,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,26.37,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,32.83,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,44.0,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,16.68,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,8.46,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,25.54,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,22.31,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,25.96,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,40.58,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,20.92,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,22.82,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,31.45,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,12.89,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,2.28,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,10.2,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,36.49,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,17.65,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,26.87,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,45.07,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,17.55,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,24.2,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,24.07,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,22.46,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,37.74,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,94.31,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,51.74,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,52.31,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,37.12,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,14.92,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,21.16,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,28.65,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,11.36,pct_ventas_ecommerce_sobre_total
