fecha,interes_trends,marca,categoria_producto,termino_busqueda
2023-12-01,86,Mango,pantalones,mango pantalones
2023-12-01,53,Mango,tops,mango tops
2023-12-01,33,Mango,vestidos,mango vestidos
2023-12-01,37,Mango,zapatos,mango zapatos
2023-12-01,52,Massimo Dutti,pantalones,massimo dutti pantalones
2023-12-01,0,Massimo Dutti,tops,massimo dutti tops
2023-12-01,15,Massimo Dutti,vestidos,massimo dutti vestidos
2023-12-01,31,Massimo Dutti,zapatos,massimo dutti zapatos
2023-12-01,51,Shein,pantalones,shein pantalones
2023-12-01,21,Shein,tops,shein tops
2023-12-01,20,Shein,vestidos,shein vestidos
2023-12-01,39,Shein,zapatos,shein zapatos
2023-12-01,92,Zara,pantalones,zara pantalones
2023-12-01,45,Zara,tops,zara tops
2023-12-01,37,Zara,vestidos,zara vestidos
2023-12-01,32,Zara,zapatos,zara zapatos
2024-01-01,34,H&M,pantalones,h&m pantalones
2024-01-01,0,H&M,tops,h&m tops
2024-01-01,10,H&M,vestidos,h&m vestidos
2024-01-01,15,H&M,zapatos,h&m zapatos
2024-01-01,78,Mango,pantalones,mango pantalones
2024-01-01,25,Mango,tops,mango tops
2024-01-01,23,Mango,vestidos,mango vestidos
2024-01-01,28,Mango,zapatos,mango zapatos
2024-01-01,43,Massimo Dutti,pantalones,massimo dutti pantalones
2024-01-01,0,Massimo Dutti,tops,massimo dutti tops
2024-01-01,20,Massimo Dutti,vestidos,massimo dutti vestidos
2024-01-01,34,Massimo Dutti,zapatos,massimo dutti zapatos
2024-01-01,55,Shein,pantalones,shein pantalones
2024-01-01,31,Shein,tops,shein tops
2024-01-01,20,Shein,vestidos,shein vestidos
2024-01-01,36,Shein,zapatos,shein zapatos
2024-01-01,73,Zara,pantalones,zara pantalones
2024-01-01,19,Zara,tops,zara tops
2024-01-01,25,Zara,vestidos,zara vestidos
2024-01-01,25,Zara,zapatos,zara zapatos
2024-02-01,19,H&M,pantalones,h&m pantalones
2024-02-01,0,H&M,tops,h&m tops
2024-02-01,11,H&M,vestidos,h&m vestidos
2024-02-01,12,H&M,zapatos,h&m zapatos
2024-02-01,55,Mango,pantalones,mango pantalones
2024-02-01,24,Mango,tops,mango tops
2024-02-01,25,Mango,vestidos,mango vestidos
2024-02-01,31,Mango,zapatos,mango zapatos
2024-02-01,26,Massimo Dutti,pantalones,massimo dutti pantalones
2024-02-01,0,Massimo Dutti,tops,massimo dutti tops
2024-02-01,18,Massimo Dutti,vestidos,massimo dutti vestidos
2024-02-01,19,Massimo Dutti,zapatos,massimo dutti zapatos
2024-02-01,44,Shein,pantalones,shein pantalones
2024-02-01,29,Shein,tops,shein tops
2024-02-01,21,Shein,vestidos,shein vestidos
2024-02-01,41,Shein,zapatos,shein zapatos
2024-02-01,54,Zara,pantalones,zara pantalones
2024-02-01,27,Zara,tops,zara tops
2024-02-01,26,Zara,vestidos,zara vestidos
2024-02-01,20,Zara,zapatos,zara zapatos
2024-03-01,30,H&M,pantalones,h&m pantalones
2024-03-01,0,H&M,tops,h&m tops
2024-03-01,16,H&M,vestidos,h&m vestidos
2024-03-01,23,H&M,zapatos,h&m zapatos
2024-03-01,60,Mango,pantalones,mango pantalones
2024-03-01,40,Mango,tops,mango tops
2024-03-01,35,Mango,vestidos,mango vestidos
2024-03-01,40,Mango,zapatos,mango zapatos
2024-03-01,32,Massimo Dutti,pantalones,massimo dutti pantalones
2024-03-01,0,Massimo Dutti,tops,massimo dutti tops
2024-03-01,21,Massimo Dutti,vestidos,massimo dutti vestidos
2024-03-01,23,Massimo Dutti,zapatos,massimo dutti zapatos
2024-03-01,53,Shein,pantalones,shein pantalones
2024-03-01,47,Shein,tops,shein tops
2024-03-01,26,Shein,vestidos,shein vestidos
2024-03-01,42,Shein,zapatos,shein zapatos
2024-03-01,64,Zara,pantalones,zara pantalones
2024-03-01,38,Zara,tops,zara tops
2024-03-01,36,Zara,vestidos,zara vestidos
2024-03-01,30,Zara,zapatos,zara zapatos
2024-04-01,26,H&M,pantalones,h&m pantalones
2024-04-01,0,H&M,tops,h&m tops
2024-04-01,18,H&M,vestidos,h&m vestidos
2024-04-01,17,H&M,zapatos,h&m zapatos
2024-04-01,62,Mango,pantalones,mango pantalones
2024-04-01,69,Mango,tops,mango tops
2024-04-01,45,Mango,vestidos,mango vestidos
2024-04-01,45,Mango,zapatos,mango zapatos
2024-04-01,34,Massimo Dutti,pantalones,massimo dutti pantalones
2024-04-01,46,Massimo Dutti,tops,massimo dutti tops
2024-04-01,29,Massimo Dutti,vestidos,massimo dutti vestidos
2024-04-01,28,Massimo Dutti,zapatos,massimo dutti zapatos
2024-04-01,64,Shein,pantalones,shein pantalones
2024-04-01,46,Shein,tops,shein tops
2024-04-01,32,Shein,vestidos,shein vestidos
2024-04-01,54,Shein,zapatos,shein zapatos
2024-04-01,68,Zara,pantalones,zara pantalones
2024-04-01,47,Zara,tops,zara tops
2024-04-01,41,Zara,vestidos,zara vestidos
2024-04-01,33,Zara,zapatos,zara zapatos
2024-05-01,32,H&M,pantalones,h&m pantalones
2024-05-01,63,H&M,tops,h&m tops
2024-05-01,17,H&M,vestidos,h&m vestidos
2024-05-01,20,H&M,zapatos,h&m zapatos
2024-05-01,65,Mango,pantalones,mango pantalones
2024-05-01,72,Mango,tops,mango tops
2024-05-01,41,Mango,vestidos,mango vestidos
2024-05-01,42,Mango,zapatos,mango zapatos
2024-05-01,30,Massimo Dutti,pantalones,massimo dutti pantalones
2024-05-01,48,Massimo Dutti,tops,massimo dutti tops
2024-05-01,27,Massimo Dutti,vestidos,massimo dutti vestidos
2024-05-01,23,Massimo Dutti,zapatos,massimo dutti zapatos
2024-05-01,69,Shein,pantalones,shein pantalones
2024-05-01,40,Shein,tops,shein tops
2024-05-01,32,Shein,vestidos,shein vestidos
2024-05-01,56,Shein,zapatos,shein zapatos
2024-05-01,68,Zara,pantalones,zara pantalones
2024-05-01,52,Zara,tops,zara tops
2024-05-01,42,Zara,vestidos,zara vestidos
2024-05-01,32,Zara,zapatos,zara zapatos
2024-06-01,31,H&M,pantalones,h&m pantalones
2024-06-01,0,H&M,tops,h&m tops
2024-06-01,16,H&M,vestidos,h&m vestidos
2024-06-01,10,H&M,zapatos,h&m zapatos
2024-06-01,58,Mango,pantalones,mango pantalones
2024-06-01,72,Mango,tops,mango tops
2024-06-01,37,Mango,vestidos,mango vestidos
2024-06-01,32,Mango,zapatos,mango zapatos
2024-06-01,33,Massimo Dutti,pantalones,massimo dutti pantalones
2024-06-01,71,Massimo Dutti,tops,massimo dutti tops
2024-06-01,25,Massimo Dutti,vestidos,massimo dutti vestidos
2024-06-01,24,Massimo Dutti,zapatos,massimo dutti zapatos
2024-06-01,59,Shein,pantalones,shein pantalones
2024-06-01,43,Shein,tops,shein tops
2024-06-01,30,Shein,vestidos,shein vestidos
2024-06-01,53,Shein,zapatos,shein zapatos
2024-06-01,61,Zara,pantalones,zara pantalones
2024-06-01,51,Zara,tops,zara tops
2024-06-01,42,Zara,vestidos,zara vestidos
2024-06-01,27,Zara,zapatos,zara zapatos
2024-07-01,29,H&M,pantalones,h&m pantalones
2024-07-01,0,H&M,tops,h&m tops
2024-07-01,15,H&M,vestidos,h&m vestidos
2024-07-01,12,H&M,zapatos,h&m zapatos
2024-07-01,47,Mango,pantalones,mango pantalones
2024-07-01,55,Mango,tops,mango tops
2024-07-01,31,Mango,vestidos,mango vestidos
2024-07-01,27,Mango,zapatos,mango zapatos
2024-07-01,33,Massimo Dutti,pantalones,massimo dutti pantalones
2024-07-01,0,Massimo Dutti,tops,massimo dutti tops
2024-07-01,24,Massimo Dutti,vestidos,massimo dutti vestidos
2024-07-01,19,Massimo Dutti,zapatos,massimo dutti zapatos
2024-07-01,49,Shein,pantalones,shein pantalones
2024-07-01,33,Shein,tops,shein tops
2024-07-01,29,Shein,vestidos,shein vestidos
2024-07-01,37,Shein,zapatos,shein zapatos
2024-07-01,51,Zara,pantalones,zara pantalones
2024-07-01,33,Zara,tops,zara tops
2024-07-01,35,Zara,vestidos,zara vestidos
2024-07-01,18,Zara,zapatos,zara zapatos
2024-08-01,19,H&M,pantalones,h&m pantalones
2024-08-01,0,H&M,tops,h&m tops
2024-08-01,13,H&M,vestidos,h&m vestidos
2024-08-01,8,H&M,zapatos,h&m zapatos
2024-08-01,39,Mango,pantalones,mango pantalones
2024-08-01,31,Mango,tops,mango tops
2024-08-01,25,Mango,vestidos,mango vestidos
2024-08-01,26,Mango,zapatos,mango zapatos
2024-08-01,24,Massimo Dutti,pantalones,massimo dutti pantalones
2024-08-01,45,Massimo Dutti,tops,massimo dutti tops
2024-08-01,19,Massimo Dutti,vestidos,massimo dutti vestidos
2024-08-01,22,Massimo Dutti,zapatos,massimo dutti zapatos
2024-08-01,42,Shein,pantalones,shein pantalones
2024-08-01,24,Shein,tops,shein tops
2024-08-01,24,Shein,vestidos,shein vestidos
2024-08-01,41,Shein,zapatos,shein zapatos
2024-08-01,42,Zara,pantalones,zara pantalones
2024-08-01,35,Zara,tops,zara tops
2024-08-01,31,Zara,vestidos,zara vestidos
2024-08-01,20,Zara,zapatos,zara zapatos
2024-09-01,33,H&M,pantalones,h&m pantalones
2024-09-01,0,H&M,tops,h&m tops
2024-09-01,11,H&M,vestidos,h&m vestidos
2024-09-01,20,H&M,zapatos,h&m zapatos
2024-09-01,64,Mango,pantalones,mango pantalones
2024-09-01,26,Mango,tops,mango tops
2024-09-01,25,Mango,vestidos,mango vestidos
2024-09-01,42,Mango,zapatos,mango zapatos
2024-09-01,41,Massimo Dutti,pantalones,massimo dutti pantalones
2024-09-01,0,Massimo Dutti,tops,massimo dutti tops
2024-09-01,21,Massimo Dutti,vestidos,massimo dutti vestidos
2024-09-01,39,Massimo Dutti,zapatos,massimo dutti zapatos
2024-09-01,56,Shein,pantalones,shein pantalones
2024-09-01,17,Shein,tops,shein tops
2024-09-01,17,Shein,vestidos,shein vestidos
2024-09-01,53,Shein,zapatos,shein zapatos
2024-09-01,73,Zara,pantalones,zara pantalones
2024-09-01,28,Zara,tops,zara tops
2024-09-01,30,Zara,vestidos,zara vestidos
2024-09-01,35,Zara,zapatos,zara zapatos
2024-10-01,32,H&M,pantalones,h&m pantalones
2024-10-01,0,H&M,tops,h&m tops
2024-10-01,10,H&M,vestidos,h&m vestidos
2024-10-01,15,H&M,zapatos,h&m zapatos
2024-10-01,75,Mango,pantalones,mango pantalones
2024-10-01,41,Mango,tops,mango tops
2024-10-01,21,Mango,vestidos,mango vestidos
2024-10-01,45,Mango,zapatos,mango zapatos
2024-10-01,47,Massimo Dutti,pantalones,massimo dutti pantalones
2024-10-01,0,Massimo Dutti,tops,massimo dutti tops
2024-10-01,17,Massimo Dutti,vestidos,massimo dutti vestidos
2024-10-01,38,Massimo Dutti,zapatos,massimo dutti zapatos
2024-10-01,60,Shein,pantalones,shein pantalones
2024-10-01,20,Shein,tops,shein tops
2024-10-01,15,Shein,vestidos,shein vestidos
2024-10-01,51,Shein,zapatos,shein zapatos
2024-10-01,76,Zara,pantalones,zara pantalones
2024-10-01,25,Zara,tops,zara tops
2024-10-01,26,Zara,vestidos,zara vestidos
2024-10-01,31,Zara,zapatos,zara zapatos
2024-11-01,28,H&M,pantalones,h&m pantalones
2024-11-01,51,H&M,tops,h&m tops
2024-11-01,13,H&M,vestidos,h&m vestidos
2024-11-01,15,H&M,zapatos,h&m zapatos
2024-11-01,77,Mango,pantalones,mango pantalones
2024-11-01,38,Mango,tops,mango tops
2024-11-01,21,Mango,vestidos,mango vestidos
2024-11-01,43,Mango,zapatos,mango zapatos
2024-11-01,46,Massimo Dutti,pantalones,massimo dutti pantalones
2024-11-01,0,Massimo Dutti,tops,massimo dutti tops
2024-11-01,13,Massimo Dutti,vestidos,massimo dutti vestidos
2024-11-01,31,Massimo Dutti,zapatos,massimo dutti zapatos
2024-11-01,59,Shein,pantalones,shein pantalones
2024-11-01,25,Shein,tops,shein tops
2024-11-01,16,Shein,vestidos,shein vestidos
2024-11-01,41,Shein,zapatos,shein zapatos
2024-11-01,81,Zara,pantalones,zara pantalones
2024-11-01,25,Zara,tops,zara tops
2024-11-01,27,Zara,vestidos,zara vestidos
2024-11-01,30,Zara,zapatos,zara zapatos
2024-12-01,38,H&M,pantalones,h&m pantalones
2024-12-01,0,H&M,tops,h&m tops
2024-12-01,18,H&M,vestidos,h&m vestidos
2024-12-01,25,H&M,zapatos,h&m zapatos
2024-12-01,94,Mango,pantalones,mango pantalones
2024-12-01,56,Mango,tops,mango tops
2024-12-01,21,Mango,vestidos,mango vestidos
2024-12-01,39,Mango,zapatos,mango zapatos
2024-12-01,41,Massimo Dutti,pantalones,massimo dutti pantalones
2024-12-01,0,Massimo Dutti,tops,massimo dutti tops
2024-12-01,10,Massimo Dutti,vestidos,massimo dutti vestidos
2024-12-01,26,Massimo Dutti,zapatos,massimo dutti zapatos
2024-12-01,49,Shein,pantalones,shein pantalones
2024-12-01,19,Shein,tops,shein tops
2024-12-01,12,Shein,vestidos,shein vestidos
2024-12-01,37,Shein,zapatos,shein zapatos
2024-12-01,96,Zara,pantalones,zara pantalones
2024-12-01,42,Zara,tops,zara tops
2024-12-01,26,Zara,vestidos,zara vestidos
2024-12-01,30,Zara,zapatos,zara zapatos
2025-01-01,26,H&M,pantalones,h&m pantalones
2025-01-01,0,H&M,tops,h&m tops
2025-01-01,5,H&M,vestidos,h&m vestidos
2025-01-01,10,H&M,zapatos,h&m zapatos
2025-01-01,67,Mango,pantalones,mango pantalones
2025-01-01,21,Mango,tops,mango tops
2025-01-01,17,Mango,vestidos,mango vestidos
2025-01-01,30,Mango,zapatos,mango zapatos
2025-01-01,44,Massimo Dutti,pantalones,massimo dutti pantalones
2025-01-01,0,Massimo Dutti,tops,massimo dutti tops
2025-01-01,12,Massimo Dutti,vestidos,massimo dutti vestidos
2025-01-01,29,Massimo Dutti,zapatos,massimo dutti zapatos
2025-01-01,48,Shein,pantalones,shein pantalones
2025-01-01,11,Shein,tops,shein tops
2025-01-01,12,Shein,vestidos,shein vestidos
2025-01-01,34,Shein,zapatos,shein zapatos
2025-01-01,70,Zara,pantalones,zara pantalones
2025-01-01,22,Zara,tops,zara tops
2025-01-01,17,Zara,vestidos,zara vestidos
2025-01-01,21,Zara,zapatos,zara zapatos
2025-02-01,25,H&M,pantalones,h&m pantalones
2025-02-01,0,H&M,tops,h&m tops
2025-02-01,7,H&M,vestidos,h&m vestidos
2025-02-01,10,H&M,zapatos,h&m zapatos
2025-02-01,54,Mango,pantalones,mango pantalones
2025-02-01,37,Mango,tops,mango tops
2025-02-01,20,Mango,vestidos,mango vestidos
2025-02-01,27,Mango,zapatos,mango zapatos
2025-02-01,26,Massimo Dutti,pantalones,massimo dutti pantalones
2025-02-01,0,Massimo Dutti,tops,massimo dutti tops
2025-02-01,15,Massimo Dutti,vestidos,massimo dutti vestidos
2025-02-01,21,Massimo Dutti,zapatos,massimo dutti zapatos
2025-02-01,43,Shein,pantalones,shein pantalones
2025-02-01,28,Shein,tops,shein tops
2025-02-01,16,Shein,vestidos,shein vestidos
2025-02-01,43,Shein,zapatos,shein zapatos
2025-02-01,50,Zara,pantalones,zara pantalones
2025-02-01,27,Zara,tops,zara tops
2025-02-01,21,Zara,vestidos,zara vestidos
2025-02-01,20,Zara,zapatos,zara zapatos
2025-03-01,16,H&M,pantalones,h&m pantalones
2025-03-01,0,H&M,tops,h&m tops
2025-03-01,12,H&M,vestidos,h&m vestidos
2025-03-01,16,H&M,zapatos,h&m zapatos
2025-03-01,52,Mango,pantalones,mango pantalones
2025-03-01,58,Mango,tops,mango tops
2025-03-01,30,Mango,vestidos,mango vestidos
2025-03-01,36,Mango,zapatos,mango zapatos
2025-03-01,25,Massimo Dutti,pantalones,massimo dutti pantalones
2025-03-01,0,Massimo Dutti,tops,massimo dutti tops
2025-03-01,21,Massimo Dutti,vestidos,massimo dutti vestidos
2025-03-01,23,Massimo Dutti,zapatos,massimo dutti zapatos
2025-03-01,50,Shein,pantalones,shein pantalones
2025-03-01,38,Shein,tops,shein tops
2025-03-01,19,Shein,vestidos,shein vestidos
2025-03-01,44,Shein,zapatos,shein zapatos
2025-03-01,55,Zara,pantalones,zara pantalones
2025-03-01,36,Zara,tops,zara tops
2025-03-01,29,Zara,vestidos,zara vestidos
2025-03-01,24,Zara,zapatos,zara zapatos
2025-04-01,23,H&M,pantalones,h&m pantalones
2025-04-01,0,H&M,tops,h&m tops
2025-04-01,13,H&M,vestidos,h&m vestidos
2025-04-01,18,H&M,zapatos,h&m zapatos
2025-04-01,65,Mango,pantalones,mango pantalones
2025-04-01,45,Mango,tops,mango tops
2025-04-01,34,Mango,vestidos,mango vestidos
2025-04-01,39,Mango,zapatos,mango zapatos
2025-04-01,43,Massimo Dutti,pantalones,massimo dutti pantalones
2025-04-01,0,Massimo Dutti,tops,massimo dutti tops
2025-04-01,19,Massimo Dutti,vestidos,massimo dutti vestidos
2025-04-01,23,Massimo Dutti,zapatos,massimo dutti zapatos
2025-04-01,51,Shein,pantalones,shein pantalones
2025-04-01,25,Shein,tops,shein tops
2025-04-01,20,Shein,vestidos,shein vestidos
2025-04-01,46,Shein,zapatos,shein zapatos
2025-04-01,62,Zara,pantalones,zara pantalones
2025-04-01,42,Zara,tops,zara tops
2025-04-01,34,Zara,vestidos,zara vestidos
2025-04-01,28,Zara,zapatos,zara zapatos
2025-05-01,32,H&M,pantalones,h&m pantalones
2025-05-01,0,H&M,tops,h&m tops
2025-05-01,16,H&M,vestidos,h&m vestidos
2025-05-01,17,H&M,zapatos,h&m zapatos
2025-05-01,65,Mango,pantalones,mango pantalones
2025-05-01,80,Mango,tops,mango tops
2025-05-01,38,Mango,vestidos,mango vestidos
2025-05-01,43,Mango,zapatos,mango zapatos
2025-05-01,39,Massimo Dutti,pantalones,massimo dutti pantalones
2025-05-01,100,Massimo Dutti,tops,massimo dutti tops
2025-05-01,23,Massimo Dutti,vestidos,massimo dutti vestidos
2025-05-01,29,Massimo Dutti,zapatos,massimo dutti zapatos
2025-05-01,58,Shein,pantalones,shein pantalones
2025-05-01,35,Shein,tops,shein tops
2025-05-01,23,Shein,vestidos,shein vestidos
2025-05-01,44,Shein,zapatos,shein zapatos
2025-05-01,61,Zara,pantalones,zara pantalones
2025-05-01,61,Zara,tops,zara tops
2025-05-01,39,Zara,vestidos,zara vestidos
2025-05-01,30,Zara,zapatos,zara zapatos
2025-06-01,38,H&M,pantalones,h&m pantalones
2025-06-01,0,H&M,tops,h&m tops
2025-06-01,20,H&M,vestidos,h&m vestidos
2025-06-01,22,H&M,zapatos,h&m zapatos
2025-06-01,64,Mango,pantalones,mango pantalones
2025-06-01,79,Mango,tops,mango tops
2025-06-01,39,Mango,vestidos,mango vestidos
2025-06-01,30,Mango,zapatos,mango zapatos
2025-06-01,43,Massimo Dutti,pantalones,massimo dutti pantalones
2025-06-01,60,Massimo Dutti,tops,massimo dutti tops
2025-06-01,29,Massimo Dutti,vestidos,massimo dutti vestidos
2025-06-01,21,Massimo Dutti,zapatos,massimo dutti zapatos
2025-06-01,59,Shein,pantalones,shein pantalones
2025-06-01,42,Shein,tops,shein tops
2025-06-01,25,Shein,vestidos,shein vestidos
2025-06-01,37,Shein,zapatos,shein zapatos
2025-06-01,63,Zara,pantalones,zara pantalones
2025-06-01,52,Zara,tops,zara tops
2025-06-01,42,Zara,vestidos,zara vestidos
2025-06-01,24,Zara,zapatos,zara zapatos
2025-07-01,60,H&M,pantalones,h&m pantalones
2025-07-01,53,H&M,tops,h&m tops
2025-07-01,26,H&M,vestidos,h&m vestidos
2025-07-01,15,H&M,zapatos,h&m zapatos
2025-07-01,46,Mango,pantalones,mango pantalones
2025-07-01,57,Mango,tops,mango tops
2025-07-01,29,Mango,vestidos,mango vestidos
2025-07-01,24,Mango,zapatos,mango zapatos
2025-07-01,36,Massimo Dutti,pantalones,massimo dutti pantalones
2025-07-01,0,Massimo Dutti,tops,massimo dutti tops
2025-07-01,24,Massimo Dutti,vestidos,massimo dutti vestidos
2025-07-01,20,Massimo Dutti,zapatos,massimo dutti zapatos
2025-07-01,40,Shein,pantalones,shein pantalones
2025-07-01,30,Shein,tops,shein tops
2025-07-01,21,Shein,vestidos,shein vestidos
2025-07-01,36,Shein,zapatos,shein zapatos
2025-07-01,50,Zara,pantalones,zara pantalones
2025-07-01,40,Zara,tops,zara tops
2025-07-01,33,Zara,vestidos,zara vestidos
2025-07-01,17,Zara,zapatos,zara zapatos
2025-08-01,57,H&M,pantalones,h&m pantalones
2025-08-01,0,H&M,tops,h&m tops
2025-08-01,25,H&M,vestidos,h&m vestidos
2025-08-01,16,H&M,zapatos,h&m zapatos
2025-08-01,46,Mango,pantalones,mango pantalones
2025-08-01,39,Mango,tops,mango tops
2025-08-01,23,Mango,vestidos,mango vestidos
2025-08-01,24,Mango,zapatos,mango zapatos
2025-08-01,26,Massimo Dutti,pantalones,massimo dutti pantalones
2025-08-01,0,Massimo Dutti,tops,massimo dutti tops
2025-08-01,20,Massimo Dutti,vestidos,massimo dutti vestidos
2025-08-01,18,Massimo Dutti,zapatos,massimo dutti zapatos
2025-08-01,40,Shein,pantalones,shein pantalones
2025-08-01,16,Shein,tops,shein tops
2025-08-01,17,Shein,vestidos,shein vestidos
2025-08-01,33,Shein,zapatos,shein zapatos
2025-08-01,44,Zara,pantalones,zara pantalones
2025-08-01,34,Zara,tops,zara tops
2025-08-01,27,Zara,vestidos,zara vestidos
2025-08-01,20,Zara,zapatos,zara zapatos
2025-09-01,57,H&M,pantalones,h&m pantalones
2025-09-01,0,H&M,tops,h&m tops
2025-09-01,22,H&M,vestidos,h&m vestidos
2025-09-01,20,H&M,zapatos,h&m zapatos
2025-09-01,66,Mango,pantalones,mango pantalones
2025-09-01,40,Mango,tops,mango tops
2025-09-01,22,Mango,vestidos,mango vestidos
2025-09-01,36,Mango,zapatos,mango zapatos
2025-09-01,30,Massimo Dutti,pantalones,massimo dutti pantalones
2025-09-01,0,Massimo Dutti,tops,massimo dutti tops
2025-09-01,17,Massimo Dutti,vestidos,massimo dutti vestidos
2025-09-01,27,Massimo Dutti,zapatos,massimo dutti zapatos
2025-09-01,42,Shein,pantalones,shein pantalones
2025-09-01,21,Shein,tops,shein tops
2025-09-01,13,Shein,vestidos,shein vestidos
2025-09-01,32,Shein,zapatos,shein zapatos
2025-09-01,64,Zara,pantalones,zara pantalones
2025-09-01,32,Zara,tops,zara tops
2025-09-01,23,Zara,vestidos,zara vestidos
2025-09-01,27,Zara,zapatos,zara zapatos
2025-10-01,58,H&M,pantalones,h&m pantalones
2025-10-01,0,H&M,tops,h&m tops
2025-10-01,20,H&M,vestidos,h&m vestidos
2025-10-01,20,H&M,zapatos,h&m zapatos
2025-10-01,80,Mango,pantalones,mango pantalones
2025-10-01,28,Mango,tops,mango tops
2025-10-01,17,Mango,vestidos,mango vestidos
2025-10-01,38,Mango,zapatos,mango zapatos
2025-10-01,36,Massimo Dutti,pantalones,massimo dutti pantalones
2025-10-01,0,Massimo Dutti,tops,massimo dutti tops
2025-10-01,12,Massimo Dutti,vestidos,massimo dutti vestidos
2025-10-01,29,Massimo Dutti,zapatos,massimo dutti zapatos
2025-10-01,42,Shein,pantalones,shein pantalones
2025-10-01,12,Shein,tops,shein tops
2025-10-01,11,Shein,vestidos,shein vestidos
2025-10-01,36,Shein,zapatos,shein zapatos
2025-10-01,73,Zara,pantalones,zara pantalones
2025-10-01,28,Zara,tops,zara tops
2025-10-01,18,Zara,vestidos,zara vestidos
2025-10-01,27,Zara,zapatos,zara zapatos
2025-11-01,64,H&M,pantalones,h&m pantalones
2025-11-01,57,H&M,tops,h&m tops
2025-11-01,21,H&M,vestidos,h&m vestidos
2025-11-01,21,H&M,zapatos,h&m zapatos
2025-11-01,100,Mango,pantalones,mango pantalones
2025-11-01,44,Mango,tops,mango tops
2025-11-01,16,Mango,vestidos,mango vestidos
2025-11-01,37,Mango,zapatos,mango zapatos
2025-11-01,46,Massimo Dutti,pantalones,massimo dutti pantalones
2025-11-01,0,Massimo Dutti,tops,massimo dutti tops
2025-11-01,10,Massimo Dutti,vestidos,massimo dutti vestidos
2025-11-01,28,Massimo Dutti,zapatos,massimo dutti zapatos
2025-11-01,48,Shein,pantalones,shein pantalones
2025-11-01,16,Shein,tops,shein tops
2025-11-01,9,Shein,vestidos,shein vestidos
2025-11-01,34,Shein,zapatos,shein zapatos
2025-11-01,81,Zara,pantalones,zara pantalones
2025-11-01,30,Zara,tops,zara tops
2025-11-01,20,Zara,vestidos,zara vestidos
2025-11-01,26,Zara,zapatos,zara zapatos
2025-12-01,64,H&M,pantalones,h&m pantalones
2025-12-01,85,H&M,tops,h&m tops
2025-12-01,26,H&M,vestidos,h&m vestidos
2025-12-01,27,H&M,zapatos,h&m zapatos
2025-12-01,91,Mango,pantalones,mango pantalones
2025-12-01,55,Mango,tops,mango tops
2025-12-01,17,Mango,vestidos,mango vestidos
2025-12-01,28,Mango,zapatos,mango zapatos
2025-12-01,43,Massimo Dutti,pantalones,massimo dutti pantalones
2025-12-01,49,Massimo Dutti,tops,massimo dutti tops
2025-12-01,8,Massimo Dutti,vestidos,massimo dutti vestidos
2025-12-01,21,Massimo Dutti,zapatos,massimo dutti zapatos
2025-12-01,37,Shein,pantalones,shein pantalones
2025-12-01,26,Shein,tops,shein tops
2025-12-01,7,Shein,vestidos,shein vestidos
2025-12-01,20,Shein,zapatos,shein zapatos
2025-12-01,86,Zara,pantalones,zara pantalones
2025-12-01,43,Zara,tops,zara tops
2025-12-01,19,Zara,vestidos,zara vestidos
2025-12-01,24,Zara,zapatos,zara zapatos
