fecha,termino,valor_trends,anio,mes_num,grupo,valor_cero_trends
2024-08-01,mango,44.0,2024,8,marcas,False
2024-09-01,mango,53.0,2024,9,marcas,False
2024-10-01,mango,53.0,2024,10,marcas,False
2024-11-01,mango,64.0,2024,11,marcas,False
2024-12-01,mango,77.0,2024,12,marcas,False
2025-01-01,mango,74.75,2025,1,marcas,False
2025-02-01,mango,61.25,2025,2,marcas,False
2025-03-01,mango,63.2,2025,3,marcas,False
2025-04-01,mango,70.25,2025,4,marcas,False
2025-05-01,mango,69.25,2025,5,marcas,False
2025-06-01,mango,73.8,2025,6,marcas,False
2025-07-01,mango,62.5,2025,7,marcas,False
2025-08-01,mango,61.2,2025,8,marcas,False
2025-09-01,mango,67.0,2025,9,marcas,False
2025-10-01,mango,73.5,2025,10,marcas,False
2025-11-01,mango,81.5,2025,11,marcas,False
2015-01-01,massimo_dutti,93.0,2015,1,marcas,False
2015-02-01,massimo_dutti,47.0,2015,2,marcas,False
2015-03-01,massimo_dutti,50.0,2015,3,marcas,False
2015-04-01,massimo_dutti,49.0,2015,4,marcas,False
2015-05-01,massimo_dutti,45.0,2015,5,marcas,False
2015-06-01,massimo_dutti,42.0,2015,6,marcas,False
2015-07-01,massimo_dutti,59.0,2015,7,marcas,False
2015-08-01,massimo_dutti,41.0,2015,8,marcas,False
2015-09-01,massimo_dutti,48.0,2015,9,marcas,False
2015-10-01,massimo_dutti,52.0,2015,10,marcas,False
2015-11-01,massimo_dutti,71.0,2015,11,marcas,False
2015-12-01,massimo_dutti,61.0,2015,12,marcas,False
2016-01-01,massimo_dutti,84.0,2016,1,marcas,False
2016-02-01,massimo_dutti,42.0,2016,2,marcas,False
2016-03-01,massimo_dutti,42.0,2016,3,marcas,False
2016-04-01,massimo_dutti,42.0,2016,4,marcas,False
2016-05-01,massimo_dutti,40.0,2016,5,marcas,False
2016-06-01,massimo_dutti,43.0,2016,6,marcas,False
2016-07-01,massimo_dutti,58.0,2016,7,marcas,False
2016-08-01,massimo_dutti,33.0,2016,8,marcas,False
2016-09-01,massimo_dutti,38.0,2016,9,marcas,False
2016-10-01,massimo_dutti,46.0,2016,10,marcas,False
2016-11-01,massimo_dutti,70.0,2016,11,marcas,False
2016-12-01,massimo_dutti,57.0,2016,12,marcas,False
2017-01-01,massimo_dutti,87.0,2017,1,marcas,False
2017-02-01,massimo_dutti,41.0,2017,2,marcas,False
2017-03-01,massimo_dutti,48.0,2017,3,marcas,False
2017-04-01,massimo_dutti,45.0,2017,4,marcas,False
2017-05-01,massimo_dutti,48.0,2017,5,marcas,False
2017-06-01,massimo_dutti,52.0,2017,6,marcas,False
2017-07-01,massimo_dutti,53.0,2017,7,marcas,False
2017-08-01,massimo_dutti,41.0,2017,8,marcas,False
2017-09-01,massimo_dutti,47.0,2017,9,marcas,False
2017-10-01,massimo_dutti,47.0,2017,10,marcas,False
2017-11-01,massimo_dutti,74.0,2017,11,marcas,False
2017-12-01,massimo_dutti,60.0,2017,12,marcas,False
2018-01-01,massimo_dutti,93.0,2018,1,marcas,False
2018-02-01,massimo_dutti,51.0,2018,2,marcas,False
2018-03-01,massimo_dutti,49.0,2018,3,marcas,False
2018-04-01,massimo_dutti,49.0,2018,4,marcas,False
2018-05-01,massimo_dutti,45.0,2018,5,marcas,False
2018-06-01,massimo_dutti,51.0,2018,6,marcas,False
2018-07-01,massimo_dutti,53.0,2018,7,marcas,False
2018-08-01,massimo_dutti,39.0,2018,8,marcas,False
2018-09-01,massimo_dutti,43.0,2018,9,marcas,False
2018-10-01,massimo_dutti,52.0,2018,10,marcas,False
2018-11-01,massimo_dutti,72.0,2018,11,marcas,False
2018-12-01,massimo_dutti,59.0,2018,12,marcas,False
2019-01-01,massimo_dutti,94.0,2019,1,marcas,False
2019-02-01,massimo_dutti,52.0,2019,2,marcas,False
2019-03-01,massimo_dutti,46.0,2019,3,marcas,False
2019-04-01,massimo_dutti,44.0,2019,4,marcas,False
2019-05-01,massimo_dutti,44.0,2019,5,marcas,False
2019-06-01,massimo_dutti,55.0,2019,6,marcas,False
2019-07-01,massimo_dutti,54.0,2019,7,marcas,False
2019-08-01,massimo_dutti,44.0,2019,8,marcas,False
2019-09-01,massimo_dutti,45.0,2019,9,marcas,False
2019-10-01,massimo_dutti,53.0,2019,10,marcas,False
2019-11-01,massimo_dutti,80.0,2019,11,marcas,False
2019-12-01,massimo_dutti,63.0,2019,12,marcas,False
2020-01-01,massimo_dutti,100.0,2020,1,marcas,False
