fecha,valor_trends,marca,categoria_producto,termino_busqueda,anio,mes_num
2018-11-01,50,mango,tops,mango tops,2018,11
2018-11-01,49,mango,vestidos,mango vestidos,2018,11
2018-11-01,66,mango,zapatos,mango zapatos,2018,11
2018-11-01,79,massimo_dutti,pantalones,massimo dutti pantalones,2018,11
2018-11-01,0,massimo_dutti,tops,massimo dutti tops,2018,11
2018-11-01,39,massimo_dutti,vestidos,massimo dutti vestidos,2018,11
2018-11-01,79,massimo_dutti,zapatos,massimo dutti zapatos,2018,11
2018-11-01,14,shein,pantalones,shein pantalones,2018,11
2018-11-01,19,shein,tops,shein tops,2018,11
2018-11-01,12,shein,vestidos,shein vestidos,2018,11
2018-11-01,16,shein,zapatos,shein zapatos,2018,11
2018-11-01,78,zara,pantalones,zara pantalones,2018,11
2018-11-01,35,zara,tops,zara tops,2018,11
2018-11-01,55,zara,vestidos,zara vestidos,2018,11
2018-11-01,67,zara,zapatos,zara zapatos,2018,11
2018-12-01,75,hm,pantalones,h&m pantalones,2018,12
2018-12-01,98,hm,tops,h&m tops,2018,12
2018-12-01,91,hm,vestidos,h&m vestidos,2018,12
2018-12-01,62,hm,zapatos,h&m zapatos,2018,12
2018-12-01,67,mango,pantalones,mango pantalones,2018,12
2018-12-01,71,mango,tops,mango tops,2018,12
2018-12-01,59,mango,vestidos,mango vestidos,2018,12
2018-12-01,52,mango,zapatos,mango zapatos,2018,12
2018-12-01,66,massimo_dutti,pantalones,massimo dutti pantalones,2018,12
2018-12-01,0,massimo_dutti,tops,massimo dutti tops,2018,12
2018-12-01,37,massimo_dutti,vestidos,massimo dutti vestidos,2018,12
2018-12-01,68,massimo_dutti,zapatos,massimo dutti zapatos,2018,12
2018-12-01,13,shein,pantalones,shein pantalones,2018,12
2018-12-01,16,shein,tops,shein tops,2018,12
2018-12-01,12,shein,vestidos,shein vestidos,2018,12
2018-12-01,9,shein,zapatos,shein zapatos,2018,12
2018-12-01,87,zara,pantalones,zara pantalones,2018,12
2018-12-01,53,zara,tops,zara tops,2018,12
2018-12-01,72,zara,vestidos,zara vestidos,2018,12
2018-12-01,59,zara,zapatos,zara zapatos,2018,12
2019-01-01,43,hm,pantalones,h&m pantalones,2019,1
2019-01-01,0,hm,tops,h&m tops,2019,1
2019-01-01,24,hm,vestidos,h&m vestidos,2019,1
2019-01-01,39,hm,zapatos,h&m zapatos,2019,1
2019-01-01,59,mango,pantalones,mango pantalones,2019,1
2019-01-01,16,mango,tops,mango tops,2019,1
2019-01-01,29,mango,vestidos,mango vestidos,2019,1
2019-01-01,49,mango,zapatos,mango zapatos,2019,1
2019-01-01,77,massimo_dutti,pantalones,massimo dutti pantalones,2019,1
2019-01-01,0,massimo_dutti,tops,massimo dutti tops,2019,1
2019-01-01,39,massimo_dutti,vestidos,massimo dutti vestidos,2019,1
2019-01-01,91,massimo_dutti,zapatos,massimo dutti zapatos,2019,1
2019-01-01,13,shein,pantalones,shein pantalones,2019,1
2019-01-01,10,shein,tops,shein tops,2019,1
2019-01-01,8,shein,vestidos,shein vestidos,2019,1
2019-01-01,8,shein,zapatos,shein zapatos,2019,1
2019-01-01,73,zara,pantalones,zara pantalones,2019,1
2019-01-01,13,zara,tops,zara tops,2019,1
2019-01-01,39,zara,vestidos,zara vestidos,2019,1
2019-01-01,55,zara,zapatos,zara zapatos,2019,1
2019-02-01,48,hm,pantalones,h&m pantalones,2019,2
2019-02-01,0,hm,tops,h&m tops,2019,2
2019-02-01,35,hm,vestidos,h&m vestidos,2019,2
2019-02-01,44,hm,zapatos,h&m zapatos,2019,2
2019-02-01,51,mango,pantalones,mango pantalones,2019,2
2019-02-01,28,mango,tops,mango tops,2019,2
2019-02-01,43,mango,vestidos,mango vestidos,2019,2
2019-02-01,47,mango,zapatos,mango zapatos,2019,2
2019-02-01,50,massimo_dutti,pantalones,massimo dutti pantalones,2019,2
2019-02-01,0,massimo_dutti,tops,massimo dutti tops,2019,2
2019-02-01,38,massimo_dutti,vestidos,massimo dutti vestidos,2019,2
2019-02-01,60,massimo_dutti,zapatos,massimo dutti zapatos,2019,2
2019-02-01,14,shein,pantalones,shein pantalones,2019,2
2019-02-01,17,shein,tops,shein tops,2019,2
2019-02-01,10,shein,vestidos,shein vestidos,2019,2
2019-02-01,8,shein,zapatos,shein zapatos,2019,2
2019-02-01,52,zara,pantalones,zara pantalones,2019,2
2019-02-01,20,zara,tops,zara tops,2019,2
2019-02-01,44,zara,vestidos,zara vestidos,2019,2
2019-02-01,47,zara,zapatos,zara zapatos,2019,2
2019-03-01,59,hm,pantalones,h&m pantalones,2019,3
2019-03-01,43,hm,tops,h&m tops,2019,3
2019-03-01,50,hm,vestidos,h&m vestidos,2019,3
2019-03-01,50,hm,zapatos,h&m zapatos,2019,3
2019-03-01,51,mango,pantalones,mango pantalones,2019,3
2019-03-01,51,mango,tops,mango tops,2019,3
2019-03-01,58,mango,vestidos,mango vestidos,2019,3
2019-03-01,61,mango,zapatos,mango zapatos,2019,3
2019-03-01,56,massimo_dutti,pantalones,massimo dutti pantalones,2019,3
2019-03-01,66,massimo_dutti,tops,massimo dutti tops,2019,3
2019-03-01,49,massimo_dutti,vestidos,massimo dutti vestidos,2019,3
2019-03-01,67,massimo_dutti,zapatos,massimo dutti zapatos,2019,3
2019-03-01,13,shein,pantalones,shein pantalones,2019,3
2019-03-01,20,shein,tops,shein tops,2019,3
2019-03-01,14,shein,vestidos,shein vestidos,2019,3
2019-03-01,10,shein,zapatos,shein zapatos,2019,3
2019-03-01,64,zara,pantalones,zara pantalones,2019,3
2019-03-01,35,zara,tops,zara tops,2019,3
2019-03-01,60,zara,vestidos,zara vestidos,2019,3
2019-03-01,59,zara,zapatos,zara zapatos,2019,3
2019-04-01,66,hm,pantalones,h&m pantalones,2019,4
2019-04-01,70,hm,tops,h&m tops,2019,4
2019-04-01,77,hm,vestidos,h&m vestidos,2019,4
2019-04-01,70,hm,zapatos,h&m zapatos,2019,4
2019-04-01,57,mango,pantalones,mango pantalones,2019,4
2019-04-01,53,mango,tops,mango tops,2019,4
2019-04-01,60,mango,vestidos,mango vestidos,2019,4
2019-04-01,67,mango,zapatos,mango zapatos,2019,4
2019-04-01,56,massimo_dutti,pantalones,massimo dutti pantalones,2019,4
2019-04-01,50,massimo_dutti,tops,massimo dutti tops,2019,4
2019-04-01,59,massimo_dutti,vestidos,massimo dutti vestidos,2019,4
2019-04-01,64,massimo_dutti,zapatos,massimo dutti zapatos,2019,4
2019-04-01,11,shein,pantalones,shein pantalones,2019,4
2019-04-01,12,shein,tops,shein tops,2019,4
2019-04-01,16,shein,vestidos,shein vestidos,2019,4
2019-04-01,15,shein,zapatos,shein zapatos,2019,4
2019-04-01,69,zara,pantalones,zara pantalones,2019,4
2019-04-01,44,zara,tops,zara tops,2019,4
2019-04-01,66,zara,vestidos,zara vestidos,2019,4
2019-04-01,71,zara,zapatos,zara zapatos,2019,4
2019-05-01,87,hm,pantalones,h&m pantalones,2019,5
2019-05-01,91,hm,tops,h&m tops,2019,5
2019-05-01,89,hm,vestidos,h&m vestidos,2019,5
2019-05-01,76,hm,zapatos,h&m zapatos,2019,5
2019-05-01,73,mango,pantalones,mango pantalones,2019,5
2019-05-01,72,mango,tops,mango tops,2019,5
2019-05-01,71,mango,vestidos,mango vestidos,2019,5
2019-05-01,77,mango,zapatos,mango zapatos,2019,5
2019-05-01,70,massimo_dutti,pantalones,massimo dutti pantalones,2019,5
2019-05-01,82,massimo_dutti,tops,massimo dutti tops,2019,5
2019-05-01,56,massimo_dutti,vestidos,massimo dutti vestidos,2019,5
2019-05-01,70,massimo_dutti,zapatos,massimo dutti zapatos,2019,5
2019-05-01,16,shein,pantalones,shein pantalones,2019,5
2019-05-01,18,shein,tops,shein tops,2019,5
2019-05-01,16,shein,vestidos,shein vestidos,2019,5
2019-05-01,15,shein,zapatos,shein zapatos,2019,5
2019-05-01,87,zara,pantalones,zara pantalones,2019,5
2019-05-01,63,zara,tops,zara tops,2019,5
2019-05-01,85,zara,vestidos,zara vestidos,2019,5
2019-05-01,70,zara,zapatos,zara zapatos,2019,5
2019-06-01,99,hm,pantalones,h&m pantalones,2019,6
2019-06-01,100,hm,tops,h&m tops,2019,6
2019-06-01,96,hm,vestidos,h&m vestidos,2019,6
2019-06-01,75,hm,zapatos,h&m zapatos,2019,6
2019-06-01,68,mango,pantalones,mango pantalones,2019,6
2019-06-01,69,mango,tops,mango tops,2019,6
2019-06-01,75,mango,vestidos,mango vestidos,2019,6
2019-06-01,60,mango,zapatos,mango zapatos,2019,6
2019-06-01,61,massimo_dutti,pantalones,massimo dutti pantalones,2019,6
2019-06-01,70,massimo_dutti,tops,massimo dutti tops,2019,6
2019-06-01,73,massimo_dutti,vestidos,massimo dutti vestidos,2019,6
2019-06-01,70,massimo_dutti,zapatos,massimo dutti zapatos,2019,6
2019-06-01,16,shein,pantalones,shein pantalones,2019,6
2019-06-01,26,shein,tops,shein tops,2019,6
2019-06-01,18,shein,vestidos,shein vestidos,2019,6
2019-06-01,14,shein,zapatos,shein zapatos,2019,6
2019-06-01,75,zara,pantalones,zara pantalones,2019,6
2019-06-01,64,zara,tops,zara tops,2019,6
2019-06-01,90,zara,vestidos,zara vestidos,2019,6
2019-06-01,60,zara,zapatos,zara zapatos,2019,6
2019-07-01,69,hm,pantalones,h&m pantalones,2019,7
2019-07-01,54,hm,tops,h&m tops,2019,7
2019-07-01,81,hm,vestidos,h&m vestidos,2019,7
2019-07-01,62,hm,zapatos,h&m zapatos,2019,7
2019-07-01,39,mango,pantalones,mango pantalones,2019,7
2019-07-01,43,mango,tops,mango tops,2019,7
2019-07-01,68,mango,vestidos,mango vestidos,2019,7
2019-07-01,47,mango,zapatos,mango zapatos,2019,7
2019-07-01,41,massimo_dutti,pantalones,massimo dutti pantalones,2019,7
2019-07-01,0,massimo_dutti,tops,massimo dutti tops,2019,7
2019-07-01,58,massimo_dutti,vestidos,massimo dutti vestidos,2019,7
2019-07-01,60,massimo_dutti,zapatos,massimo dutti zapatos,2019,7
2019-07-01,13,shein,pantalones,shein pantalones,2019,7
2019-07-01,15,shein,tops,shein tops,2019,7
2019-07-01,21,shein,vestidos,shein vestidos,2019,7
2019-07-01,12,shein,zapatos,shein zapatos,2019,7
2019-07-01,51,zara,pantalones,zara pantalones,2019,7
2019-07-01,51,zara,tops,zara tops,2019,7
2019-07-01,79,zara,vestidos,zara vestidos,2019,7
2019-07-01,52,zara,zapatos,zara zapatos,2019,7
2019-08-01,49,hm,pantalones,h&m pantalones,2019,8
2019-08-01,84,hm,tops,h&m tops,2019,8
2019-08-01,47,hm,vestidos,h&m vestidos,2019,8
2019-08-01,43,hm,zapatos,h&m zapatos,2019,8
2019-08-01,33,mango,pantalones,mango pantalones,2019,8
2019-08-01,31,mango,tops,mango tops,2019,8
2019-08-01,51,mango,vestidos,mango vestidos,2019,8
2019-08-01,38,mango,zapatos,mango zapatos,2019,8
2019-08-01,33,massimo_dutti,pantalones,massimo dutti pantalones,2019,8
2019-08-01,0,massimo_dutti,tops,massimo dutti tops,2019,8
2019-08-01,43,massimo_dutti,vestidos,massimo dutti vestidos,2019,8
2019-08-01,49,massimo_dutti,zapatos,massimo dutti zapatos,2019,8
2019-08-01,10,shein,pantalones,shein pantalones,2019,8
2019-08-01,15,shein,tops,shein tops,2019,8
2019-08-01,13,shein,vestidos,shein vestidos,2019,8
2019-08-01,12,shein,zapatos,shein zapatos,2019,8
2019-08-01,43,zara,pantalones,zara pantalones,2019,8
2019-08-01,41,zara,tops,zara tops,2019,8
2019-08-01,53,zara,vestidos,zara vestidos,2019,8
2019-08-01,41,zara,zapatos,zara zapatos,2019,8
2019-09-01,77,hm,pantalones,h&m pantalones,2019,9
2019-09-01,75,hm,tops,h&m tops,2019,9
2019-09-01,54,hm,vestidos,h&m vestidos,2019,9
2019-09-01,82,hm,zapatos,h&m zapatos,2019,9
2019-09-01,52,mango,pantalones,mango pantalones,2019,9
2019-09-01,34,mango,tops,mango tops,2019,9
2019-09-01,53,mango,vestidos,mango vestidos,2019,9
2019-09-01,63,mango,zapatos,mango zapatos,2019,9
2019-09-01,44,massimo_dutti,pantalones,massimo dutti pantalones,2019,9
2019-09-01,0,massimo_dutti,tops,massimo dutti tops,2019,9
2019-09-01,38,massimo_dutti,vestidos,massimo dutti vestidos,2019,9
2019-09-01,70,massimo_dutti,zapatos,massimo dutti zapatos,2019,9
2019-09-01,18,shein,pantalones,shein pantalones,2019,9
2019-09-01,21,shein,tops,shein tops,2019,9
2019-09-01,12,shein,vestidos,shein vestidos,2019,9
2019-09-01,12,shein,zapatos,shein zapatos,2019,9
2019-09-01,65,zara,pantalones,zara pantalones,2019,9
2019-09-01,45,zara,tops,zara tops,2019,9
2019-09-01,57,zara,vestidos,zara vestidos,2019,9
2019-09-01,62,zara,zapatos,zara zapatos,2019,9
2019-10-01,79,hm,pantalones,h&m pantalones,2019,10
2019-10-01,51,hm,tops,h&m tops,2019,10
2019-10-01,52,hm,vestidos,h&m vestidos,2019,10
2019-10-01,76,hm,zapatos,h&m zapatos,2019,10
2019-10-01,65,mango,pantalones,mango pantalones,2019,10
2019-10-01,29,mango,tops,mango tops,2019,10
2019-10-01,50,mango,vestidos,mango vestidos,2019,10
2019-10-01,69,mango,zapatos,mango zapatos,2019,10
2019-10-01,62,massimo_dutti,pantalones,massimo dutti pantalones,2019,10
2019-10-01,0,massimo_dutti,tops,massimo dutti tops,2019,10
2019-10-01,41,massimo_dutti,vestidos,massimo dutti vestidos,2019,10
2019-10-01,78,massimo_dutti,zapatos,massimo dutti zapatos,2019,10
2019-10-01,15,shein,pantalones,shein pantalones,2019,10
2019-10-01,15,shein,tops,shein tops,2019,10
2019-10-01,14,shein,vestidos,shein vestidos,2019,10
2019-10-01,16,shein,zapatos,shein zapatos,2019,10
2019-10-01,80,zara,pantalones,zara pantalones,2019,10
2019-10-01,32,zara,tops,zara tops,2019,10
2019-10-01,60,zara,vestidos,zara vestidos,2019,10
2019-10-01,73,zara,zapatos,zara zapatos,2019,10
2019-11-01,78,hm,pantalones,h&m pantalones,2019,11
2019-11-01,58,hm,tops,h&m tops,2019,11
2019-11-01,71,hm,vestidos,h&m vestidos,2019,11
2019-11-01,84,hm,zapatos,h&m zapatos,2019,11
2019-11-01,83,mango,pantalones,mango pantalones,2019,11
2019-11-01,51,mango,tops,mango tops,2019,11
2019-11-01,61,mango,vestidos,mango vestidos,2019,11
2019-11-01,81,mango,zapatos,mango zapatos,2019,11
2019-11-01,100,massimo_dutti,pantalones,massimo dutti pantalones,2019,11
2019-11-01,0,massimo_dutti,tops,massimo dutti tops,2019,11
2019-11-01,46,massimo_dutti,vestidos,massimo dutti vestidos,2019,11
2019-11-01,88,massimo_dutti,zapatos,massimo dutti zapatos,2019,11
2019-11-01,17,shein,pantalones,shein pantalones,2019,11
2019-11-01,28,shein,tops,shein tops,2019,11
2019-11-01,20,shein,vestidos,shein vestidos,2019,11
2019-11-01,20,shein,zapatos,shein zapatos,2019,11
2019-11-01,100,zara,pantalones,zara pantalones,2019,11
2019-11-01,44,zara,tops,zara tops,2019,11
2019-11-01,74,zara,vestidos,zara vestidos,2019,11
2019-11-01,68,zara,zapatos,zara zapatos,2019,11
2019-12-01,79,hm,pantalones,h&m pantalones,2019,12
2019-12-01,100,hm,tops,h&m tops,2019,12
2019-12-01,88,hm,vestidos,h&m vestidos,2019,12
2019-12-01,65,hm,zapatos,h&m zapatos,2019,12
2019-12-01,79,mango,pantalones,mango pantalones,2019,12
2019-12-01,92,mango,tops,mango tops,2019,12
2019-12-01,65,mango,vestidos,mango vestidos,2019,12
2019-12-01,61,mango,zapatos,mango zapatos,2019,12
2019-12-01,74,massimo_dutti,pantalones,massimo dutti pantalones,2019,12
2019-12-01,0,massimo_dutti,tops,massimo dutti tops,2019,12
2019-12-01,37,massimo_dutti,vestidos,massimo dutti vestidos,2019,12
2019-12-01,60,massimo_dutti,zapatos,massimo dutti zapatos,2019,12
2019-12-01,17,shein,pantalones,shein pantalones,2019,12
2019-12-01,26,shein,tops,shein tops,2019,12
2019-12-01,20,shein,vestidos,shein vestidos,2019,12
2019-12-01,16,shein,zapatos,shein zapatos,2019,12
2019-12-01,94,zara,pantalones,zara pantalones,2019,12
2019-12-01,75,zara,tops,zara tops,2019,12
2019-12-01,81,zara,vestidos,zara vestidos,2019,12
2019-12-01,60,zara,zapatos,zara zapatos,2019,12
2020-01-01,57,hm,pantalones,h&m pantalones,2020,1
2020-01-01,0,hm,tops,h&m tops,2020,1
2020-01-01,35,hm,vestidos,h&m vestidos,2020,1
2020-01-01,52,hm,zapatos,h&m zapatos,2020,1
2020-01-01,65,mango,pantalones,mango pantalones,2020,1
2020-01-01,20,mango,tops,mango tops,2020,1
2020-01-01,42,mango,vestidos,mango vestidos,2020,1
2020-01-01,56,mango,zapatos,mango zapatos,2020,1
2020-01-01,85,massimo_dutti,pantalones,massimo dutti pantalones,2020,1
2020-01-01,0,massimo_dutti,tops,massimo dutti tops,2020,1
2020-01-01,41,massimo_dutti,vestidos,massimo dutti vestidos,2020,1
2020-01-01,87,massimo_dutti,zapatos,massimo dutti zapatos,2020,1
2020-01-01,17,shein,pantalones,shein pantalones,2020,1
2020-01-01,16,shein,tops,shein tops,2020,1
2020-01-01,12,shein,vestidos,shein vestidos,2020,1
2020-01-01,10,shein,zapatos,shein zapatos,2020,1
2020-01-01,79,zara,pantalones,zara pantalones,2020,1
2020-01-01,26,zara,tops,zara tops,2020,1
2020-01-01,48,zara,vestidos,zara vestidos,2020,1
2020-01-01,52,zara,zapatos,zara zapatos,2020,1
2020-02-01,53,hm,pantalones,h&m pantalones,2020,2
2020-02-01,56,hm,tops,h&m tops,2020,2
2020-02-01,47,hm,vestidos,h&m vestidos,2020,2
2020-02-01,49,hm,zapatos,h&m zapatos,2020,2
2020-02-01,51,mango,pantalones,mango pantalones,2020,2
2020-02-01,37,mango,tops,mango tops,2020,2
2020-02-01,52,mango,vestidos,mango vestidos,2020,2
2020-02-01,53,mango,zapatos,mango zapatos,2020,2
2020-02-01,51,massimo_dutti,pantalones,massimo dutti pantalones,2020,2
2020-02-01,0,massimo_dutti,tops,massimo dutti tops,2020,2
2020-02-01,46,massimo_dutti,vestidos,massimo dutti vestidos,2020,2
2020-02-01,58,massimo_dutti,zapatos,massimo dutti zapatos,2020,2
2020-02-01,18,shein,pantalones,shein pantalones,2020,2
2020-02-01,30,shein,tops,shein tops,2020,2
2020-02-01,17,shein,vestidos,shein vestidos,2020,2
2020-02-01,15,shein,zapatos,shein zapatos,2020,2
2020-02-01,65,zara,pantalones,zara pantalones,2020,2
2020-02-01,38,zara,tops,zara tops,2020,2
2020-02-01,59,zara,vestidos,zara vestidos,2020,2
2020-02-01,48,zara,zapatos,zara zapatos,2020,2
2020-03-01,31,hm,pantalones,h&m pantalones,2020,3
2020-03-01,31,hm,tops,h&m tops,2020,3
2020-03-01,30,hm,vestidos,h&m vestidos,2020,3
2020-03-01,24,hm,zapatos,h&m zapatos,2020,3
2020-03-01,30,mango,pantalones,mango pantalones,2020,3
2020-03-01,22,mango,tops,mango tops,2020,3
2020-03-01,31,mango,vestidos,mango vestidos,2020,3
2020-03-01,32,mango,zapatos,mango zapatos,2020,3
2020-03-01,25,massimo_dutti,pantalones,massimo dutti pantalones,2020,3
2020-03-01,0,massimo_dutti,tops,massimo dutti tops,2020,3
2020-03-01,25,massimo_dutti,vestidos,massimo dutti vestidos,2020,3
2020-03-01,31,massimo_dutti,zapatos,massimo dutti zapatos,2020,3
2020-03-01,14,shein,pantalones,shein pantalones,2020,3
2020-03-01,24,shein,tops,shein tops,2020,3
2020-03-01,12,shein,vestidos,shein vestidos,2020,3
2020-03-01,9,shein,zapatos,shein zapatos,2020,3
2020-03-01,34,zara,pantalones,zara pantalones,2020,3
2020-03-01,25,zara,tops,zara tops,2020,3
2020-03-01,29,zara,vestidos,zara vestidos,2020,3
2020-03-01,27,zara,zapatos,zara zapatos,2020,3
2020-04-01,34,hm,pantalones,h&m pantalones,2020,4
2020-04-01,40,hm,tops,h&m tops,2020,4
2020-04-01,22,hm,vestidos,h&m vestidos,2020,4
2020-04-01,31,hm,zapatos,h&m zapatos,2020,4
2020-04-01,21,mango,pantalones,mango pantalones,2020,4
2020-04-01,18,mango,tops,mango tops,2020,4
2020-04-01,21,mango,vestidos,mango vestidos,2020,4
2020-04-01,24,mango,zapatos,mango zapatos,2020,4
2020-04-01,18,massimo_dutti,pantalones,massimo dutti pantalones,2020,4
2020-04-01,0,massimo_dutti,tops,massimo dutti tops,2020,4
2020-04-01,19,massimo_dutti,vestidos,massimo dutti vestidos,2020,4
2020-04-01,26,massimo_dutti,zapatos,massimo dutti zapatos,2020,4
2020-04-01,21,shein,pantalones,shein pantalones,2020,4
2020-04-01,50,shein,tops,shein tops,2020,4
2020-04-01,8,shein,vestidos,shein vestidos,2020,4
2020-04-01,9,shein,zapatos,shein zapatos,2020,4
2020-04-01,30,zara,pantalones,zara pantalones,2020,4
2020-04-01,24,zara,tops,zara tops,2020,4
2020-04-01,27,zara,vestidos,zara vestidos,2020,4
2020-04-01,25,zara,zapatos,zara zapatos,2020,4
2020-05-01,100,hm,pantalones,h&m pantalones,2020,5
2020-05-01,77,hm,tops,h&m tops,2020,5
2020-05-01,65,hm,vestidos,h&m vestidos,2020,5
2020-05-01,70,hm,zapatos,h&m zapatos,2020,5
2020-05-01,63,mango,pantalones,mango pantalones,2020,5
2020-05-01,42,mango,tops,mango tops,2020,5
2020-05-01,47,mango,vestidos,mango vestidos,2020,5
2020-05-01,50,mango,zapatos,mango zapatos,2020,5
2020-05-01,49,massimo_dutti,pantalones,massimo dutti pantalones,2020,5
2020-05-01,31,massimo_dutti,tops,massimo dutti tops,2020,5
2020-05-01,36,massimo_dutti,vestidos,massimo dutti vestidos,2020,5
2020-05-01,46,massimo_dutti,zapatos,massimo dutti zapatos,2020,5
2020-05-01,38,shein,pantalones,shein pantalones,2020,5
2020-05-01,59,shein,tops,shein tops,2020,5
2020-05-01,16,shein,vestidos,shein vestidos,2020,5
2020-05-01,19,shein,zapatos,shein zapatos,2020,5
2020-05-01,73,zara,pantalones,zara pantalones,2020,5
2020-05-01,68,zara,tops,zara tops,2020,5
2020-05-01,62,zara,vestidos,zara vestidos,2020,5
2020-05-01,51,zara,zapatos,zara zapatos,2020,5
2020-06-01,92,hm,pantalones,h&m pantalones,2020,6
2020-06-01,99,hm,tops,h&m tops,2020,6
2020-06-01,100,hm,vestidos,h&m vestidos,2020,6
2020-06-01,56,hm,zapatos,h&m zapatos,2020,6
2020-06-01,77,mango,pantalones,mango pantalones,2020,6
2020-06-01,58,mango,tops,mango tops,2020,6
2020-06-01,76,mango,vestidos,mango vestidos,2020,6
2020-06-01,49,mango,zapatos,mango zapatos,2020,6
2020-06-01,58,massimo_dutti,pantalones,massimo dutti pantalones,2020,6
2020-06-01,73,massimo_dutti,tops,massimo dutti tops,2020,6
2020-06-01,62,massimo_dutti,vestidos,massimo dutti vestidos,2020,6
2020-06-01,52,massimo_dutti,zapatos,massimo dutti zapatos,2020,6
2020-06-01,38,shein,pantalones,shein pantalones,2020,6
2020-06-01,51,shein,tops,shein tops,2020,6
2020-06-01,25,shein,vestidos,shein vestidos,2020,6
2020-06-01,18,shein,zapatos,shein zapatos,2020,6
2020-06-01,76,zara,pantalones,zara pantalones,2020,6
2020-06-01,68,zara,tops,zara tops,2020,6
2020-06-01,86,zara,vestidos,zara vestidos,2020,6
2020-06-01,50,zara,zapatos,zara zapatos,2020,6
2020-07-01,68,hm,pantalones,h&m pantalones,2020,7
2020-07-01,85,hm,tops,h&m tops,2020,7
2020-07-01,82,hm,vestidos,h&m vestidos,2020,7
2020-07-01,38,hm,zapatos,h&m zapatos,2020,7
2020-07-01,51,mango,pantalones,mango pantalones,2020,7
2020-07-01,44,mango,tops,mango tops,2020,7
2020-07-01,68,mango,vestidos,mango vestidos,2020,7
2020-07-01,38,mango,zapatos,mango zapatos,2020,7
2020-07-01,48,massimo_dutti,pantalones,massimo dutti pantalones,2020,7
2020-07-01,53,massimo_dutti,tops,massimo dutti tops,2020,7
2020-07-01,61,massimo_dutti,vestidos,massimo dutti vestidos,2020,7
2020-07-01,46,massimo_dutti,zapatos,massimo dutti zapatos,2020,7
2020-07-01,30,shein,pantalones,shein pantalones,2020,7
2020-07-01,42,shein,tops,shein tops,2020,7
2020-07-01,25,shein,vestidos,shein vestidos,2020,7
2020-07-01,18,shein,zapatos,shein zapatos,2020,7
2020-07-01,52,zara,pantalones,zara pantalones,2020,7
2020-07-01,66,zara,tops,zara tops,2020,7
2020-07-01,77,zara,vestidos,zara vestidos,2020,7
2020-07-01,39,zara,zapatos,zara zapatos,2020,7
2020-08-01,45,hm,pantalones,h&m pantalones,2020,8
2020-08-01,0,hm,tops,h&m tops,2020,8
2020-08-01,44,hm,vestidos,h&m vestidos,2020,8
2020-08-01,34,hm,zapatos,h&m zapatos,2020,8
2020-08-01,35,mango,pantalones,mango pantalones,2020,8
2020-08-01,28,mango,tops,mango tops,2020,8
2020-08-01,50,mango,vestidos,mango vestidos,2020,8
2020-08-01,33,mango,zapatos,mango zapatos,2020,8
2020-08-01,32,massimo_dutti,pantalones,massimo dutti pantalones,2020,8
2020-08-01,0,massimo_dutti,tops,massimo dutti tops,2020,8
2020-08-01,39,massimo_dutti,vestidos,massimo dutti vestidos,2020,8
2020-08-01,36,massimo_dutti,zapatos,massimo dutti zapatos,2020,8
2020-08-01,32,shein,pantalones,shein pantalones,2020,8
2020-08-01,25,shein,tops,shein tops,2020,8
2020-08-01,19,shein,vestidos,shein vestidos,2020,8
2020-08-01,19,shein,zapatos,shein zapatos,2020,8
2020-08-01,45,zara,pantalones,zara pantalones,2020,8
2020-08-01,44,zara,tops,zara tops,2020,8
2020-08-01,51,zara,vestidos,zara vestidos,2020,8
2020-08-01,32,zara,zapatos,zara zapatos,2020,8
2020-09-01,69,hm,pantalones,h&m pantalones,2020,9
2020-09-01,36,hm,tops,h&m tops,2020,9
2020-09-01,36,hm,vestidos,h&m vestidos,2020,9
2020-09-01,48,hm,zapatos,h&m zapatos,2020,9
2020-09-01,58,mango,pantalones,mango pantalones,2020,9
2020-09-01,17,mango,tops,mango tops,2020,9
2020-09-01,37,mango,vestidos,mango vestidos,2020,9
2020-09-01,50,mango,zapatos,mango zapatos,2020,9
2020-09-01,52,massimo_dutti,pantalones,massimo dutti pantalones,2020,9
2020-09-01,0,massimo_dutti,tops,massimo dutti tops,2020,9
2020-09-01,32,massimo_dutti,vestidos,massimo dutti vestidos,2020,9
2020-09-01,50,massimo_dutti,zapatos,massimo dutti zapatos,2020,9
2020-09-01,32,shein,pantalones,shein pantalones,2020,9
2020-09-01,13,shein,tops,shein tops,2020,9
2020-09-01,12,shein,vestidos,shein vestidos,2020,9
2020-09-01,18,shein,zapatos,shein zapatos,2020,9
2020-09-01,74,zara,pantalones,zara pantalones,2020,9
2020-09-01,28,zara,tops,zara tops,2020,9
2020-09-01,38,zara,vestidos,zara vestidos,2020,9
2020-09-01,45,zara,zapatos,zara zapatos,2020,9
2020-10-01,67,hm,pantalones,h&m pantalones,2020,10
2020-10-01,0,hm,tops,h&m tops,2020,10
2020-10-01,33,hm,vestidos,h&m vestidos,2020,10
2020-10-01,53,hm,zapatos,h&m zapatos,2020,10
2020-10-01,69,mango,pantalones,mango pantalones,2020,10
2020-10-01,17,mango,tops,mango tops,2020,10
2020-10-01,28,mango,vestidos,mango vestidos,2020,10
2020-10-01,53,mango,zapatos,mango zapatos,2020,10
2020-10-01,57,massimo_dutti,pantalones,massimo dutti pantalones,2020,10
2020-10-01,0,massimo_dutti,tops,massimo dutti tops,2020,10
