fecha,observed,trend,seasonal,resid
2018-12-01,101.0,101.0875,0.5426909317534309,-0.6301909317534365
2019-01-01,102.2,101.31666666666666,0.25208778490028383,0.6312455484330561
2019-02-01,101.9,101.56249999999999,0.6287340552965578,-0.2912340552965379
2019-03-01,101.4,101.83749999999999,-1.037675229862732,0.6001752298627463
2019-04-01,102.0,102.10833333333333,-2.6448252557627563,2.536491922429422
2019-05-01,102.2,102.31666666666666,-1.2496604668479665,1.1329938001813065
2019-06-01,102.7,102.5,0.2918006183631193,-0.09180061836311648
2019-07-01,103.0,102.62916666666666,0.5365688131313148,-0.16573547979797765
2019-08-01,102.7,102.76249999999999,0.5510339775964809,-0.6135339775964667
2019-09-01,103.4,102.30416666666667,0.5590176605801556,0.5368156727531759
2019-10-01,103.1,100.50416666666666,0.3475568991193992,2.248276434213932
2019-11-01,103.3,98.48749999999998,1.2226702117327122,3.589829788267302
2019-12-01,103.2,97.52083333333333,0.5426909317534309,5.136475734913243
2020-01-01,103.1,97.175,0.25208778490028383,5.672912215099713
2020-02-01,104.2,96.90416666666667,0.6287340552965578,6.667099278036776
2020-03-01,88.1,96.61666666666666,-1.037675229862732,-7.478991436803934
2020-04-01,72.1,96.32499999999999,-2.6448252557627563,-21.580174744237237
2020-05-01,83.7,96.04999999999998,-1.2496604668479665,-11.100339533152013
2020-06-01,98.0,95.81666666666666,0.2918006183631193,1.891532714970218
2020-07-01,99.4,95.37916666666666,0.5365688131313148,3.484264520202028
2020-08-01,99.8,94.75,0.5510339775964809,4.498966022403517
2020-09-01,99.4,94.99583333333334,0.5590176605801556,3.8451490060865128
2020-10-01,100.1,96.58749999999999,0.3475568991193992,3.1649431008806035
2020-11-01,99.7,98.3,1.2226702117327122,0.1773297882672935
2020-12-01,101.2,99.02499999999999,0.5426909317534309,1.6323090682465806
2021-01-01,94.6,99.14583333333331,0.25208778490028383,-4.797921118233604
2021-02-01,97.6,99.22916666666666,0.6287340552965578,-2.2579007219632206
2021-03-01,100.6,99.35416666666666,-1.037675229862732,2.283508563196069
2021-04-01,97.8,99.49583333333334,-2.6448252557627563,0.9489919224294163
2021-05-01,99.1,99.79166666666666,-1.2496604668479665,0.5579938001813036
2021-06-01,100.0,100.02083333333331,0.2918006183631193,-0.3126339516964337
2021-07-01,100.3,100.28333333333333,0.5365688131313148,-0.519902146464649
2021-08-01,100.9,100.76666666666665,0.5510339775964809,-0.4177006442631267
2021-09-01,101.3,100.9625,0.5590176605801556,-0.2215176605801641
2021-10-01,101.6,101.125,0.3475568991193992,0.12744310088059513
2021-11-01,105.3,101.49166666666666,1.2226702117327122,2.585663121600625
2021-12-01,101.1,101.76666666666667,0.5426909317534309,-1.2093575984201022
2022-01-01,101.0,101.91666666666666,0.25208778490028383,-1.168754451566941
2022-02-01,102.8,102.05833333333334,0.6287340552965578,0.11293261137010224
