fecha,observed,trend,seasonal,resid
2022-03-01,0.904095904095904,0.9468014383284502,-0.020636364502385214,-0.02206916973016098
2022-04-01,1.1086105675146771,0.9499364811953245,-0.011265631947000622,0.16993971826635326
2022-05-01,1.021256038647343,0.9533369588933156,-0.017143954410945152,0.0850630341649726
2022-06-01,0.9256360078277884,0.9602633024570926,-0.00028586188361344553,-0.034341432745690695
2022-07-01,0.927236971484759,0.9741539978182863,-0.0019935671743245157,-0.04492345915920272
2022-08-01,0.9358600583090378,0.9880248374754433,-0.0042998847960957765,-0.04786489437030972
2022-09-01,0.9377431906614788,1.0058896280644234,0.004158599073494869,-0.07230503647643943
2022-10-01,0.953125,1.0307644343062057,-0.005081825370892509,-0.07255760893531317
2022-11-01,0.9406037000973708,1.048465882566819,-0.017633840997228065,-0.09022834147222006
2022-12-01,1.018572825024438,1.062340774284169,0.007764848799419164,-0.051532798059150314
2023-01-01,1.1129186602870813,1.076159441334513,0.022183054973050696,0.014576163979517588
2023-02-01,1.127659574468085,1.087389453003501,0.04423442823652057,-0.003964306771936599
2023-03-01,1.218809980806142,1.099183559060716,-0.020636364502385214,0.14026278624781113
2023-04-01,1.3908918406072106,1.1108538198104245,-0.011265631947000622,0.2913036527437867
2023-05-01,1.1638095238095238,1.1228981326310425,-0.017143954410945152,0.05805534558942646
2023-06-01,1.1160799238820172,1.1345518312927798,-0.00028586188361344553,-0.01818604552714921
2023-07-01,1.0684410646387832,1.1614022152749905,-0.0019935671743245157,-0.09096758346188284
2023-08-01,1.064176245210728,1.17662931883596,-0.0042998847960957765,-0.10815318882913627
2023-09-01,1.0924855491329482,1.1918564223969295,0.004158599073494869,-0.10352947233747617
2023-10-01,1.078468899521531,1.207083525957899,-0.005081825370892509,-0.12353280106547539
2023-11-01,1.1043233082706767,1.2223106295188684,-0.017633840997228065,-0.1003534802509636
2023-12-01,1.1345419847328244,1.2375377330798378,0.007764848799419164,-0.11076059714643258
