fecha,termino,valor_trends,anio,mes_num,grupo,valor_cero_trends,subgrupo,tipo_termino,familia_analitica,prioridad_analitica,decision_uso
2022-07-01,massimo_dutti,43.0,2022,7,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2022-08-01,massimo_dutti,34.0,2022,8,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2022-09-01,massimo_dutti,35.0,2022,9,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2022-10-01,massimo_dutti,32.0,2022,10,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2022-11-01,massimo_dutti,47.0,2022,11,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2022-12-01,massimo_dutti,42.0,2022,12,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-01-01,massimo_dutti,56.0,2023,1,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-02-01,massimo_dutti,35.0,2023,2,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-03-01,massimo_dutti,31.0,2023,3,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-04-01,massimo_dutti,32.0,2023,4,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-05-01,massimo_dutti,31.0,2023,5,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-06-01,massimo_dutti,39.0,2023,6,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-07-01,massimo_dutti,35.0,2023,7,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-08-01,massimo_dutti,29.0,2023,8,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-09-01,massimo_dutti,30.0,2023,9,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-10-01,massimo_dutti,30.0,2023,10,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-11-01,massimo_dutti,41.0,2023,11,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2023-12-01,massimo_dutti,37.0,2023,12,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-01-01,massimo_dutti,47.0,2024,1,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-02-01,massimo_dutti,28.0,2024,2,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-03-01,massimo_dutti,27.0,2024,3,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-04-01,massimo_dutti,28.0,2024,4,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-05-01,massimo_dutti,28.0,2024,5,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-06-01,massimo_dutti,34.0,2024,6,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-07-01,massimo_dutti,33.0,2024,7,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-08-01,massimo_dutti,28.0,2024,8,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-09-01,massimo_dutti,34.0,2024,9,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-10-01,massimo_dutti,32.0,2024,10,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-11-01,massimo_dutti,36.0,2024,11,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2024-12-01,massimo_dutti,34.0,2024,12,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-01-01,massimo_dutti,41.0,2025,1,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-02-01,massimo_dutti,26.0,2025,2,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-03-01,massimo_dutti,24.0,2025,3,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-04-01,massimo_dutti,24.0,2025,4,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-05-01,massimo_dutti,25.0,2025,5,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-06-01,massimo_dutti,32.0,2025,6,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-07-01,massimo_dutti,30.0,2025,7,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-08-01,massimo_dutti,25.0,2025,8,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-09-01,massimo_dutti,26.0,2025,9,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-10-01,massimo_dutti,25.0,2025,10,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-11-01,massimo_dutti,36.0,2025,11,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2025-12-01,massimo_dutti,31.0,2025,12,marcas,False,marca_premium_mainstream,marca,marca,principal,usar_en_analisis_principal
2015-01-01,shein,2.0,2015,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-02-01,shein,0.0,2015,2,marcas,True,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-03-01,shein,0.0,2015,3,marcas,True,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-04-01,shein,0.0,2015,4,marcas,True,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-05-01,shein,1.8,2015,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-06-01,shein,15.0,2015,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-07-01,shein,17.75,2015,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-08-01,shein,21.8,2015,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-09-01,shein,27.0,2015,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-10-01,shein,38.25,2015,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-11-01,shein,82.6,2015,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-12-01,shein,75.25,2015,12,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-01-01,shein,23.6,2016,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-02-01,shein,23.0,2016,2,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-03-01,shein,33.75,2016,3,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-04-01,shein,36.25,2016,4,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-05-01,shein,28.6,2016,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-06-01,shein,31.25,2016,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-07-01,shein,39.4,2016,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-08-01,shein,46.75,2016,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-09-01,shein,50.5,2016,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-10-01,shein,69.4,2016,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-11-01,shein,87.0,2016,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-12-01,shein,72.75,2016,12,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-01-01,shein,30.8,2017,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-02-01,shein,35.25,2017,2,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-03-01,shein,48.25,2017,3,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-04-01,shein,42.2,2017,4,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-05-01,shein,43.5,2017,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-06-01,shein,52.75,2017,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-07-01,shein,54.6,2017,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-08-01,shein,56.5,2017,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-09-01,shein,55.0,2017,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-10-01,shein,62.6,2017,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-11-01,shein,84.25,2017,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-12-01,shein,64.4,2017,12,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-01-01,shein,,2018,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-02-01,shein,,2018,2,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-03-01,shein,,2018,3,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-04-01,shein,,2018,4,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-05-01,shein,,2018,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-06-01,shein,,2018,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-07-01,shein,,2018,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-08-01,shein,,2018,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-09-01,shein,,2018,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-10-01,shein,,2018,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-11-01,shein,,2018,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-12-01,shein,31.0,2018,12,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-01-01,shein,38.75,2019,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-02-01,shein,39.5,2019,2,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-03-01,shein,44.4,2019,3,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-04-01,shein,46.5,2019,4,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-05-01,shein,57.75,2019,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-06-01,shein,69.8,2019,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-07-01,shein,58.0,2019,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-08-01,shein,47.75,2019,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-09-01,shein,47.6,2019,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-10-01,shein,59.0,2019,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-11-01,shein,87.0,2019,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-12-01,shein,64.2,2019,12,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-01-01,shein,29.75,2020,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-02-01,shein,31.25,2020,2,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-03-01,shein,30.0,2020,3,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-04-01,shein,52.0,2020,4,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-05-01,shein,83.2,2020,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-06-01,shein,95.25,2020,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-07-01,shein,79.25,2020,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-08-01,shein,63.6,2020,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-09-01,shein,52.5,2020,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-10-01,shein,53.0,2020,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-11-01,shein,62.6,2020,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-12-01,shein,48.0,2020,12,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-01-01,shein,51.4,2021,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-02-01,shein,59.0,2021,2,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-03-01,shein,67.25,2021,3,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-04-01,shein,76.25,2021,4,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-05-01,shein,90.2,2021,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-06-01,shein,95.75,2021,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-07-01,shein,80.25,2021,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-08-01,shein,67.0,2021,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-09-01,shein,67.75,2021,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-10-01,shein,73.4,2021,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-11-01,shein,82.0,2021,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2021-12-01,shein,62.5,2021,12,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-01-01,shein,38.0,2022,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-02-01,shein,44.25,2022,2,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-03-01,shein,44.5,2022,3,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-04-01,shein,52.75,2022,4,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-05-01,shein,82.4,2022,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-06-01,shein,79.25,2022,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-07-01,shein,63.0,2022,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-08-01,shein,55.0,2022,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-09-01,shein,55.0,2022,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-10-01,shein,54.8,2022,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-11-01,shein,64.0,2022,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2022-12-01,shein,50.0,2022,12,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-01-01,shein,59.2,2023,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-02-01,shein,57.75,2023,2,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-03-01,shein,75.25,2023,3,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-04-01,shein,86.6,2023,4,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-05-01,shein,91.25,2023,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-06-01,shein,96.25,2023,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-07-01,shein,86.4,2023,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-08-01,shein,74.5,2023,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-09-01,shein,73.0,2023,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-10-01,shein,76.8,2023,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-11-01,shein,87.25,2023,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2023-12-01,shein,64.0,2023,12,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-01-01,shein,80.5,2024,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-02-01,shein,69.25,2024,2,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-03-01,shein,79.6,2024,3,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-04-01,shein,86.75,2024,4,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-05-01,shein,92.25,2024,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-06-01,shein,89.2,2024,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-07-01,shein,80.25,2024,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-08-01,shein,79.25,2024,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-09-01,shein,83.6,2024,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-10-01,shein,85.75,2024,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-11-01,shein,92.75,2024,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2024-12-01,shein,79.8,2024,12,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-01-01,shein,82.75,2025,1,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-02-01,shein,77.75,2025,2,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-03-01,shein,79.0,2025,3,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-04-01,shein,77.0,2025,4,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-05-01,shein,87.25,2025,5,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-06-01,shein,89.4,2025,6,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-07-01,shein,79.75,2025,7,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-08-01,shein,69.6,2025,8,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-09-01,shein,66.0,2025,9,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-10-01,shein,70.75,2025,10,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2025-11-01,shein,89.0,2025,11,marcas,False,marca_ultra_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-01-01,zara,56.5,2015,1,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-02-01,zara,37.25,2015,2,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-03-01,zara,40.4,2015,3,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-04-01,zara,42.5,2015,4,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-05-01,zara,40.4,2015,5,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-06-01,zara,43.75,2015,6,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-07-01,zara,40.0,2015,7,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-08-01,zara,39.4,2015,8,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-09-01,zara,45.0,2015,9,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-10-01,zara,47.75,2015,10,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-11-01,zara,60.0,2015,11,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2015-12-01,zara,55.0,2015,12,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-01-01,zara,54.0,2016,1,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-02-01,zara,38.25,2016,2,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-03-01,zara,42.0,2016,3,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-04-01,zara,46.0,2016,4,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-05-01,zara,46.4,2016,5,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-06-01,zara,48.0,2016,6,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-07-01,zara,42.8,2016,7,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-08-01,zara,38.0,2016,8,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-09-01,zara,47.25,2016,9,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-10-01,zara,51.8,2016,10,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-11-01,zara,67.5,2016,11,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2016-12-01,zara,59.75,2016,12,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-01-01,zara,51.8,2017,1,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-02-01,zara,34.0,2017,2,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-03-01,zara,39.75,2017,3,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-04-01,zara,43.8,2017,4,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-05-01,zara,45.25,2017,5,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-06-01,zara,45.75,2017,6,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-07-01,zara,42.0,2017,7,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-08-01,zara,37.5,2017,8,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-09-01,zara,44.75,2017,9,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-10-01,zara,45.4,2017,10,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-11-01,zara,67.25,2017,11,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2017-12-01,zara,57.0,2017,12,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-01-01,zara,59.5,2018,1,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-02-01,zara,40.0,2018,2,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-03-01,zara,39.5,2018,3,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-04-01,zara,44.2,2018,4,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-05-01,zara,41.25,2018,5,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-06-01,zara,45.75,2018,6,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-07-01,zara,43.6,2018,7,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-08-01,zara,37.25,2018,8,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-09-01,zara,42.8,2018,9,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-10-01,zara,51.25,2018,10,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-11-01,zara,63.5,2018,11,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2018-12-01,zara,54.2,2018,12,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-01-01,zara,57.75,2019,1,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-02-01,zara,38.5,2019,2,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-03-01,zara,38.6,2019,3,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-04-01,zara,40.5,2019,4,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-05-01,zara,43.75,2019,5,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-06-01,zara,47.6,2019,6,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-07-01,zara,40.75,2019,7,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-08-01,zara,36.5,2019,8,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-09-01,zara,41.6,2019,9,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-10-01,zara,47.25,2019,10,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-11-01,zara,65.75,2019,11,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2019-12-01,zara,57.6,2019,12,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-01-01,zara,69.5,2020,1,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
2020-02-01,zara,46.25,2020,2,marcas,False,marca_fast_fashion,marca,marca,principal,usar_en_analisis_principal
