marca,anio,mes_num,tipo_post,engagement_total_post,alto_engagement
hm,2025,1,Sidecar,15121,1
hm,2025,1,Video,16371,1
hm,2025,1,Sidecar,11923,1
hm,2025,1,Sidecar,15266,1
hm,2025,1,Sidecar,10917,1
hm,2025,1,Video,39552,1
hm,2025,1,Sidecar,7300,0
hm,2025,1,Sidecar,6419,0
hm,2025,1,Sidecar,8095,0
hm,2025,2,Sidecar,12991,1
hm,2025,2,Sidecar,8501,0
hm,2025,2,Sidecar,13527,1
hm,2025,2,Sidecar,8838,0
hm,2025,2,Sidecar,13955,1
hm,2025,2,Sidecar,14462,1
hm,2025,2,Video,14158,1
hm,2025,2,Sidecar,12979,1
hm,2025,2,Sidecar,6960,0
hm,2025,2,Sidecar,8401,0
hm,2025,2,Sidecar,6797,0
hm,2025,3,Sidecar,8761,0
hm,2025,3,Sidecar,8158,0
hm,2025,3,Sidecar,8403,0
hm,2025,3,Image,114096,1
hm,2025,3,Sidecar,7969,0
hm,2025,3,Sidecar,9266,0
hm,2025,3,Image,7308,0
hm,2025,3,Image,6089,0
hm,2025,3,Sidecar,5676,0
hm,2025,4,Sidecar,6203,0
hm,2025,4,Sidecar,5186,0
hm,2025,4,Image,5493,0
hm,2025,4,Sidecar,9484,0
hm,2025,4,Image,7437,0
hm,2025,4,Sidecar,6035,0
hm,2025,4,Image,10177,0
hm,2025,4,Video,13926,1
hm,2025,4,Video,7978,0
hm,2025,4,Video,19691,1
hm,2025,4,Video,12696,1
hm,2025,4,Video,5669,0
hm,2025,4,Sidecar,29036,1
hm,2025,4,Sidecar,19944,1
hm,2025,4,Sidecar,6688,0
hm,2025,4,Image,4926,0
hm,2025,4,Sidecar,7630,0
hm,2025,4,Image,5115,0
hm,2025,4,Image,4874,0
hm,2025,4,Sidecar,15277,1
hm,2025,4,Video,5497,0
hm,2025,4,Sidecar,7648,0
hm,2025,4,Video,15994,1
hm,2025,4,Sidecar,15903,1
hm,2025,4,Video,7743,0
hm,2025,4,Sidecar,22354,1
hm,2025,4,Sidecar,5782,0
hm,2025,4,Video,9439,0
hm,2025,5,Sidecar,8205,0
hm,2025,5,Sidecar,8179,0
hm,2025,5,Sidecar,7361,0
hm,2025,5,Video,6070,0
hm,2025,5,Video,5792,0
hm,2025,5,Video,4638,0
hm,2025,5,Video,4520,0
hm,2025,5,Video,5170,0
hm,2025,5,Sidecar,6861,0
hm,2025,5,Video,6932,0
hm,2025,5,Sidecar,5997,0
hm,2025,5,Sidecar,7062,0
hm,2025,5,Video,4652,0
hm,2025,5,Video,27825,1
hm,2025,5,Sidecar,6935,0
hm,2025,5,Sidecar,6768,0
hm,2025,5,Video,4806,0
hm,2025,5,Sidecar,6404,0
hm,2025,5,Sidecar,7506,0
hm,2025,5,Video,6079,0
hm,2025,5,Image,5768,0
hm,2025,5,Video,4698,0
hm,2025,5,Image,5086,0
hm,2025,5,Sidecar,5302,0
hm,2025,5,Sidecar,5059,0
hm,2025,5,Sidecar,6499,0
hm,2025,5,Sidecar,5408,0
hm,2025,5,Image,4367,0
hm,2025,5,Sidecar,4768,0
hm,2025,5,Sidecar,4990,0
hm,2025,6,Sidecar,4265,0
hm,2025,6,Video,4748,0
hm,2025,6,Sidecar,6915,0
hm,2025,6,Sidecar,6574,0
hm,2025,6,Sidecar,9285,0
hm,2025,6,Sidecar,5835,0
hm,2025,6,Image,5355,0
hm,2025,6,Image,5396,0
hm,2025,6,Image,4260,0
hm,2025,6,Video,4601,0
hm,2025,6,Sidecar,7279,0
hm,2025,6,Sidecar,6861,0
hm,2025,6,Sidecar,8289,0
hm,2025,6,Sidecar,4471,0
hm,2025,6,Sidecar,5672,0
hm,2025,6,Sidecar,5370,0
hm,2025,6,Sidecar,4356,0
hm,2025,6,Sidecar,5344,0
hm,2025,6,Sidecar,4652,0
hm,2025,6,Sidecar,5874,0
hm,2025,6,Video,4671,0
hm,2025,6,Sidecar,8882,0
hm,2025,6,Sidecar,4336,0
hm,2025,6,Sidecar,8827,0
hm,2025,7,Sidecar,4096,0
hm,2025,7,Sidecar,5946,0
hm,2025,7,Sidecar,6439,0
hm,2025,7,Video,3636,0
hm,2025,7,Sidecar,4746,0
hm,2025,7,Sidecar,4352,0
hm,2025,7,Image,5336,0
hm,2025,7,Video,10375,1
hm,2025,7,Sidecar,6714,0
hm,2025,7,Sidecar,16891,1
hm,2025,7,Image,8511,0
hm,2025,7,Sidecar,3959,0
hm,2025,7,Sidecar,7696,0
hm,2025,7,Sidecar,5356,0
hm,2025,7,Video,6503,0
hm,2025,7,Sidecar,6163,0
hm,2025,7,Sidecar,4935,0
hm,2025,7,Video,5448,0
hm,2025,7,Sidecar,5788,0
hm,2025,8,Sidecar,5011,0
hm,2025,8,Video,5956,0
hm,2025,8,Sidecar,5900,0
hm,2025,8,Sidecar,4893,0
hm,2025,8,Video,6655,0
hm,2025,8,Sidecar,5244,0
hm,2025,8,Video,17251,1
hm,2025,8,Sidecar,22500,1
hm,2025,8,Video,15036,1
hm,2025,8,Video,14057,1
hm,2025,8,Video,12849,1
hm,2025,8,Video,18387,1
hm,2025,8,Sidecar,30783,1
hm,2025,8,Video,33856,1
hm,2025,8,Video,12429,1
hm,2025,8,Video,42894,1
hm,2025,8,Video,8951,0
hm,2025,8,Video,10315,1
hm,2025,8,Video,21341,1
hm,2025,8,Sidecar,10990,1
hm,2025,8,Sidecar,8907,0
hm,2025,8,Video,4128,0
hm,2025,8,Sidecar,6338,0
hm,2025,8,Sidecar,5256,0
hm,2025,8,Video,5229,0
hm,2025,8,Image,3115,0
hm,2025,8,Sidecar,4322,0
hm,2025,9,Sidecar,4164,0
hm,2025,9,Sidecar,4883,0
hm,2025,9,Image,7696,0
hm,2025,9,Video,5523,0
hm,2025,9,Video,9898,0
hm,2025,9,Video,9495,0
hm,2025,9,Sidecar,5450,0
hm,2025,9,Video,7769,0
hm,2025,9,Video,7263,0
hm,2025,9,Sidecar,11522,1
hm,2025,9,Sidecar,6815,0
hm,2025,9,Sidecar,7888,0
hm,2025,9,Video,8691,0
hm,2025,9,Video,4140,0
hm,2025,9,Video,4186,0
hm,2025,9,Video,7539,0
hm,2025,9,Video,7512,0
hm,2025,9,Video,20175,1
hm,2025,9,Video,15081,1
hm,2025,9,Video,16457,1
hm,2025,9,Sidecar,7032,0
hm,2025,9,Sidecar,13002,1
hm,2025,9,Sidecar,12183,1
hm,2025,9,Video,5809,0
hm,2025,9,Sidecar,5272,0
hm,2025,9,Sidecar,7731,0
hm,2025,9,Video,14361,1
hm,2025,9,Video,6680,0
hm,2025,9,Video,7759,0
hm,2025,9,Sidecar,5770,0
hm,2025,9,Video,5501,0
hm,2025,9,Sidecar,5826,0
hm,2025,9,Sidecar,3719,0
hm,2025,9,Video,2764,0
hm,2025,9,Video,7344,0
hm,2025,9,Video,33347,1
hm,2025,9,Sidecar,12770,1
hm,2025,10,Sidecar,6117,0
hm,2025,10,Sidecar,5529,0
hm,2025,10,Video,6088,0
hm,2025,10,Sidecar,4600,0
hm,2025,10,Video,10214,0
hm,2025,10,Sidecar,8346,0
hm,2025,10,Video,4773,0
hm,2025,10,Sidecar,3547,0
hm,2025,10,Sidecar,9476,0
hm,2025,10,Sidecar,3693,0
hm,2025,10,Sidecar,6793,0
hm,2025,10,Video,6622,0
hm,2025,10,Video,9237,0
hm,2025,10,Sidecar,5663,0
hm,2025,10,Video,6617,0
hm,2025,10,Video,6075,0
hm,2025,10,Sidecar,6503,0
hm,2025,10,Video,7557,0
hm,2025,10,Video,13568,1
hm,2025,10,Sidecar,10706,1
hm,2025,10,Video,35167,1
hm,2025,10,Sidecar,12506,1
hm,2025,10,Video,6811,0
hm,2025,10,Video,4103,0
hm,2025,10,Sidecar,6681,0
hm,2025,10,Sidecar,7389,0
hm,2025,10,Sidecar,6816,0
hm,2025,10,Sidecar,8191,0
hm,2025,10,Image,2889,0
hm,2025,10,Image,5798,0
hm,2025,10,Image,2561,0
hm,2025,10,Image,2697,0
hm,2025,10,Image,6734,0
hm,2025,10,Image,2641,0
hm,2025,10,Image,2767,0
hm,2025,10,Image,2883,0
hm,2025,10,Image,6745,0
hm,2025,10,Sidecar,7722,0
hm,2025,11,Video,6132,0
hm,2025,11,Sidecar,5047,0
hm,2025,11,Video,7209,0
hm,2025,11,Sidecar,9355,0
hm,2025,11,Sidecar,4993,0
hm,2025,11,Sidecar,5998,0
hm,2025,11,Video,4098,0
hm,2025,11,Sidecar,4268,0
hm,2025,11,Video,7852,0
hm,2025,11,Video,5082,0
hm,2025,11,Sidecar,5425,0
hm,2025,11,Video,8149,0
hm,2025,11,Video,5400,0
hm,2025,11,Sidecar,8280,0
hm,2025,11,Video,5266,0
hm,2025,11,Sidecar,4907,0
hm,2025,11,Sidecar,5297,0
hm,2025,11,Video,5207,0
hm,2025,11,Sidecar,6839,0
hm,2025,11,Sidecar,3822,0
hm,2025,11,Video,11174,1
hm,2025,11,Sidecar,3397,0
hm,2025,11,Video,7312,0
hm,2025,11,Video,2769,0
hm,2025,11,Video,3954,0
hm,2025,12,Video,7401,0
hm,2025,12,Video,3378,0
hm,2025,12,Sidecar,4143,0
hm,2025,12,Video,16475,1
hm,2025,12,Image,6473,0
hm,2025,12,Sidecar,14578,1
hm,2025,12,Sidecar,6008,0
hm,2025,12,Sidecar,5183,0
hm,2025,12,Sidecar,3682,0
hm,2025,12,Video,2721,0
hm,2025,12,Sidecar,4792,0
hm,2025,12,Sidecar,25404,1
hm,2025,12,Sidecar,4930,0
hm,2025,12,Sidecar,4941,0
hm,2025,12,Sidecar,7712,0
hm,2025,12,Sidecar,6003,0
hm,2025,12,Sidecar,7691,0
hm,2025,12,Sidecar,5882,0
hm,2025,12,Video,4012,0
hm,2025,12,Sidecar,7840,0
hm,2025,12,Sidecar,7816,0
hm,2025,12,Sidecar,7574,0
hm,2025,12,Sidecar,3334,0
hm,2026,1,Sidecar,7334,0
hm,2026,1,Video,7283,0
hm,2026,1,Sidecar,6522,0
hm,2026,1,Video,4426,0
hm,2026,1,Video,3014,0
hm,2026,1,Sidecar,4726,0
hm,2026,1,Video,3322,0
hm,2026,1,Video,6303,0
hm,2026,1,Sidecar,4836,0
hm,2026,1,Sidecar,4059,0
hm,2026,1,Sidecar,4023,0
hm,2026,1,Sidecar,5298,0
hm,2026,1,Video,9193,0
hm,2026,1,Video,3661,0
hm,2026,1,Video,4803,0
hm,2026,1,Sidecar,3353,0
hm,2026,1,Sidecar,3614,0
hm,2026,1,Sidecar,3149,0
hm,2026,2,Sidecar,6375,0
hm,2026,2,Sidecar,4016,0
hm,2026,2,Sidecar,4641,0
hm,2026,2,Sidecar,4501,0
hm,2026,2,Sidecar,6863,0
hm,2026,2,Video,4341,0
hm,2026,2,Sidecar,4945,0
hm,2026,2,Video,2546,0
hm,2026,2,Sidecar,5273,0
hm,2026,2,Video,2267,0
hm,2026,2,Sidecar,3511,0
hm,2026,2,Sidecar,5220,0
hm,2026,2,Sidecar,2853,0
hm,2026,2,Video,2610,0
hm,2026,2,Video,4440,0
hm,2026,2,Video,9994,0
hm,2026,2,Sidecar,85282,1
hm,2026,2,Sidecar,8758,0
hm,2026,2,Sidecar,4689,0
hm,2026,2,Sidecar,2982,0
hm,2026,2,Sidecar,2776,0
hm,2026,2,Sidecar,6781,0
hm,2026,2,Sidecar,7558,0
hm,2026,2,Sidecar,3687,0
hm,2026,3,Sidecar,2815,0
hm,2026,3,Sidecar,5507,0
hm,2026,3,Sidecar,11642,1
hm,2026,3,Sidecar,3109,0
hm,2026,3,Video,2343,0
hm,2026,3,Image,1910,0
hm,2026,3,Video,3551,0
hm,2026,3,Image,2976,0
hm,2026,3,Sidecar,25708,1
hm,2026,3,Sidecar,5459,0
hm,2026,3,Sidecar,5726,0
hm,2026,3,Video,27432,1
hm,2026,3,Sidecar,23397,1
hm,2026,3,Sidecar,7675,0
hm,2026,3,Video,5393,0
hm,2026,3,Video,2820,0
hm,2026,3,Video,2714,0
hm,2026,3,Video,2707,0
hm,2026,3,Image,2505,0
hm,2026,3,Video,1980,0
hm,2026,3,Sidecar,2932,0
hm,2026,3,Sidecar,4582,0
hm,2026,3,Sidecar,4068,0
hm,2026,3,Video,6025,0
hm,2026,3,Sidecar,5027,0
hm,2026,3,Sidecar,5768,0
hm,2026,3,Video,3409,0
hm,2026,3,Sidecar,5554,0
hm,2026,3,Sidecar,2186,0
hm,2026,3,Video,1883,0
mango,2025,1,Image,3267,0
mango,2025,1,Image,3369,0
mango,2025,1,Sidecar,3847,0
mango,2025,1,Sidecar,3017,0
mango,2025,1,Image,3447,0
mango,2025,1,Image,2473,0
mango,2025,1,Image,1913,0
mango,2025,1,Image,2493,0
mango,2025,1,Sidecar,3337,0
mango,2025,1,Sidecar,3317,0
mango,2025,1,Video,2731,0
mango,2025,1,Sidecar,4809,0
mango,2025,1,Image,2596,0
mango,2025,1,Video,2935,0
mango,2025,1,Sidecar,3783,0
mango,2025,1,Video,9220,0
mango,2025,1,Sidecar,3427,0
mango,2025,1,Sidecar,2847,0
mango,2025,1,Image,3812,0
mango,2025,1,Video,3425,0
mango,2025,1,Image,2698,0
mango,2025,1,Image,2088,0
mango,2025,1,Sidecar,4421,0
mango,2025,1,Video,2609,0
mango,2025,1,Video,6432,0
mango,2025,1,Sidecar,2750,0
mango,2025,1,Sidecar,2674,0
mango,2025,1,Sidecar,2763,0
mango,2025,1,Video,3234,0
mango,2025,2,Video,1012,0
mango,2025,2,Sidecar,3043,0
mango,2025,2,Sidecar,2739,0
mango,2025,2,Video,5546,0
mango,2025,2,Image,2581,0
mango,2025,2,Video,3166,0
mango,2025,2,Sidecar,3582,0
mango,2025,2,Video,2191,0
mango,2025,2,Sidecar,2285,0
mango,2025,2,Video,4774,0
mango,2025,2,Image,2612,0
mango,2025,2,Video,4408,0
mango,2025,2,Sidecar,1219,0
mango,2025,2,Sidecar,2812,0
mango,2025,2,Sidecar,2606,0
mango,2025,2,Sidecar,3025,0
mango,2025,2,Video,2218,0
mango,2025,2,Sidecar,3382,0
mango,2025,2,Video,3779,0
mango,2025,2,Sidecar,4357,0
mango,2025,2,Sidecar,2700,0
mango,2025,2,Sidecar,3310,0
mango,2025,2,Video,4419,0
mango,2025,2,Video,2495,0
mango,2025,2,Video,2023,0
mango,2025,2,Sidecar,3162,0
mango,2025,2,Sidecar,3162,0
mango,2025,2,Video,1298,0
mango,2025,2,Image,2144,0
mango,2025,2,Image,1846,0
mango,2025,2,Sidecar,4085,0
mango,2025,2,Video,1023,0
mango,2025,2,Video,4900,0
mango,2025,2,Sidecar,2506,0
mango,2025,3,Image,1810,0
mango,2025,3,Image,1768,0
mango,2025,3,Sidecar,2034,0
mango,2025,3,Video,1445,0
mango,2025,3,Sidecar,2777,0
mango,2025,3,Video,2002,0
mango,2025,3,Video,1415,0
mango,2025,3,Image,2573,0
mango,2025,3,Sidecar,2491,0
mango,2025,3,Video,1297,0
mango,2025,3,Sidecar,3350,0
mango,2025,3,Video,2314,0
mango,2025,3,Video,1005,0
mango,2025,3,Video,2812,0
mango,2025,3,Image,4255,0
mango,2025,3,Sidecar,4217,0
mango,2025,3,Sidecar,3113,0
mango,2025,3,Video,2849,0
mango,2025,3,Video,1751,0
mango,2025,3,Sidecar,1245,0
mango,2025,3,Video,1401,0
mango,2025,3,Image,2864,0
mango,2025,3,Video,3102,0
mango,2025,3,Sidecar,3884,0
mango,2025,3,Sidecar,1881,0
mango,2025,3,Sidecar,2270,0
mango,2025,3,Video,3939,0
mango,2025,3,Sidecar,2816,0
mango,2025,3,Sidecar,2078,0
mango,2025,3,Sidecar,2751,0
mango,2025,3,Image,1980,0
mango,2025,3,Video,3172,0
mango,2025,3,Sidecar,2468,0
mango,2025,3,Sidecar,1651,0
mango,2025,3,Video,6088,0
mango,2025,3,Image,1557,0
mango,2025,3,Video,1669,0
mango,2025,3,Image,3914,0
mango,2025,3,Image,3041,0
mango,2025,4,Image,2589,0
mango,2025,4,Video,4354,0
mango,2025,4,Sidecar,2986,0
mango,2025,4,Video,1803,0
mango,2025,4,Video,2525,0
mango,2025,4,Image,1786,0
mango,2025,4,Image,2709,0
mango,2025,4,Video,2374,0
mango,2025,4,Sidecar,3404,0
mango,2025,4,Video,6359,0
mango,2025,4,Image,2760,0
mango,2025,4,Sidecar,2051,0
mango,2025,4,Video,10586,1
mango,2025,4,Sidecar,2198,0
mango,2025,4,Video,3940,0
mango,2025,4,Image,2313,0
mango,2025,4,Sidecar,4349,0
mango,2025,4,Image,2147,0
mango,2025,4,Image,2532,0
mango,2025,4,Video,2380,0
mango,2025,4,Video,1344,0
mango,2025,4,Sidecar,2023,0
mango,2025,4,Image,1951,0
mango,2025,4,Image,1773,0
mango,2025,4,Sidecar,2710,0
mango,2025,4,Sidecar,3096,0
mango,2025,4,Image,1620,0
mango,2025,4,Video,2365,0
mango,2025,4,Sidecar,4004,0
mango,2025,4,Video,4810,0
mango,2025,4,Sidecar,2693,0
mango,2025,4,Image,2374,0
mango,2025,4,Image,1891,0
mango,2025,4,Video,1323,0
mango,2025,4,Video,1321,0
mango,2025,4,Video,2794,0
mango,2025,4,Image,2104,0
mango,2025,4,Image,3231,0
mango,2025,5,Image,2718,0
mango,2025,5,Video,12627,1
mango,2025,5,Video,5229,0
mango,2025,5,Video,2427,0
mango,2025,5,Video,1869,0
mango,2025,5,Video,3540,0
mango,2025,5,Sidecar,3071,0
mango,2025,5,Image,2267,0
mango,2025,5,Image,2494,0
mango,2025,5,Sidecar,2378,0
mango,2025,5,Video,28655,1
mango,2025,5,Sidecar,2071,0
mango,2025,5,Sidecar,2178,0
mango,2025,5,Sidecar,2420,0
mango,2025,5,Video,1100,0
mango,2025,5,Sidecar,3191,0
mango,2025,5,Video,3181,0
mango,2025,5,Sidecar,2111,0
mango,2025,5,Video,6029,0
mango,2025,5,Sidecar,137358,1
mango,2025,5,Sidecar,2843,0
mango,2025,5,Sidecar,2131,0
mango,2025,5,Sidecar,2644,0
mango,2025,5,Sidecar,3420,0
mango,2025,5,Image,2274,0
mango,2025,5,Video,1555,0
mango,2025,5,Video,5121,0
mango,2025,5,Video,11974,1
mango,2025,5,Sidecar,3841,0
mango,2025,5,Video,2497,0
mango,2025,5,Sidecar,3097,0
mango,2025,5,Video,4651,0
mango,2025,5,Video,3004,0
mango,2025,5,Sidecar,2611,0
mango,2025,5,Video,2453,0
mango,2025,5,Video,10309,1
mango,2025,6,Video,6427,0
mango,2025,6,Video,6247,0
mango,2025,6,Video,5947,0
mango,2025,6,Image,3571,0
mango,2025,6,Sidecar,4913,0
mango,2025,6,Sidecar,9736,0
mango,2025,6,Image,4027,0
mango,2025,6,Video,4101,0
mango,2025,6,Video,5642,0
mango,2025,6,Sidecar,4830,0
mango,2025,6,Video,14802,1
mango,2025,6,Video,4063,0
mango,2025,6,Video,3132,0
mango,2025,6,Video,9663,0
mango,2025,6,Image,2192,0
mango,2025,6,Video,3276,0
mango,2025,6,Video,5969,0
mango,2025,6,Video,7845,0
mango,2025,6,Sidecar,2507,0
mango,2025,6,Video,4910,0
mango,2025,6,Image,1352,0
mango,2025,6,Sidecar,1781,0
mango,2025,6,Image,2097,0
mango,2025,6,Video,2956,0
mango,2025,6,Sidecar,4652,0
mango,2025,6,Video,2015,0
mango,2025,6,Sidecar,3957,0
mango,2025,7,Image,2396,0
mango,2025,7,Image,3059,0
mango,2025,7,Sidecar,2632,0
mango,2025,7,Sidecar,2661,0
mango,2025,7,Sidecar,2170,0
mango,2025,7,Image,2255,0
mango,2025,7,Sidecar,2900,0
mango,2025,7,Sidecar,1693,0
mango,2025,7,Image,1571,0
mango,2025,7,Video,1985,0
mango,2025,7,Image,2811,0
mango,2025,7,Sidecar,3177,0
mango,2025,7,Sidecar,1962,0
mango,2025,7,Video,1324,0
mango,2025,7,Sidecar,2757,0
mango,2025,7,Image,1268,0
mango,2025,7,Video,18717,1
mango,2025,7,Video,9435,0
mango,2025,7,Video,1621,0
mango,2025,7,Video,1346,0
mango,2025,7,Sidecar,1433,0
mango,2025,7,Sidecar,1524,0
mango,2025,8,Image,1195,0
mango,2025,8,Image,1460,0
mango,2025,8,Video,1808,0
mango,2025,8,Sidecar,1557,0
mango,2025,8,Image,1715,0
mango,2025,8,Sidecar,2172,0
mango,2025,8,Video,5051,0
mango,2025,8,Image,1984,0
mango,2025,8,Image,1663,0
mango,2025,8,Video,1503,0
mango,2025,8,Sidecar,1680,0
mango,2025,8,Video,4100,0
mango,2025,8,Video,7022,0
mango,2025,8,Sidecar,2324,0
mango,2025,8,Sidecar,1649,0
mango,2025,8,Video,1148,0
mango,2025,8,Sidecar,2403,0
mango,2025,8,Image,1920,0
mango,2025,8,Video,9468,0
mango,2025,8,Sidecar,1178,0
mango,2025,8,Sidecar,2211,0
mango,2025,8,Image,1714,0
mango,2025,8,Sidecar,3529,0
mango,2025,8,Video,5762,0
mango,2025,8,Sidecar,1635,0
mango,2025,8,Video,4992,0
mango,2025,8,Video,1762,0
mango,2025,8,Sidecar,5803,0
mango,2025,8,Sidecar,2718,0
mango,2025,9,Image,1497,0
mango,2025,9,Sidecar,1807,0
mango,2025,9,Sidecar,1829,0
mango,2025,9,Sidecar,2159,0
mango,2025,9,Video,1311,0
mango,2025,9,Video,1482,0
mango,2025,9,Sidecar,1628,0
mango,2025,9,Image,2138,0
mango,2025,9,Video,3459,0
mango,2025,9,Image,1441,0
mango,2025,9,Sidecar,1972,0
mango,2025,9,Image,1647,0
mango,2025,9,Video,6387,0
mango,2025,9,Video,2415,0
mango,2025,9,Video,1569,0
mango,2025,9,Video,3222,0
mango,2025,9,Video,1386,0
mango,2025,9,Video,5854,0
mango,2025,9,Video,12036,1
mango,2025,9,Video,2232,0
mango,2025,9,Image,1814,0
mango,2025,9,Sidecar,2420,0
mango,2025,9,Image,2579,0
mango,2025,9,Image,3553,0
mango,2025,9,Video,7293,0
mango,2025,9,Video,1972,0
mango,2025,9,Video,2076,0
mango,2025,9,Video,2329,0
mango,2025,10,Video,2294,0
mango,2025,10,Video,1343,0
mango,2025,10,Sidecar,1902,0
mango,2025,10,Sidecar,1853,0
mango,2025,10,Video,10157,0
mango,2025,10,Sidecar,2173,0
mango,2025,10,Video,1886,0
mango,2025,10,Video,1765,0
mango,2025,10,Sidecar,1471,0
mango,2025,10,Video,1232,0
mango,2025,10,Video,6222,0
mango,2025,10,Sidecar,1244,0
mango,2025,10,Sidecar,1354,0
mango,2025,10,Video,5388,0
mango,2025,10,Sidecar,1796,0
mango,2025,10,Image,1414,0
mango,2025,10,Video,1471,0
mango,2025,10,Sidecar,1925,0
mango,2025,10,Video,1013,0
mango,2025,10,Sidecar,2326,0
mango,2025,10,Video,4020,0
mango,2025,10,Image,1716,0
mango,2025,10,Image,1132,0
mango,2025,10,Video,1421,0
mango,2025,10,Video,5152,0
mango,2025,10,Video,11330,1
mango,2025,10,Video,1585,0
mango,2025,10,Video,4443,0
mango,2025,10,Video,1693,0
mango,2025,10,Video,895,0
mango,2025,10,Video,875,0
mango,2025,10,Video,3830,0
mango,2025,10,Video,21795,1
mango,2025,10,Video,847,0
mango,2025,10,Sidecar,2562,0
mango,2025,10,Video,3166,0
mango,2025,10,Sidecar,3450,0
mango,2025,10,Video,1427,0
mango,2025,10,Video,1126,0
mango,2025,10,Video,5911,0
mango,2025,10,Sidecar,7761,0
mango,2025,10,Video,4051,0
mango,2025,10,Video,1767,0
mango,2025,10,Video,7339,0
mango,2025,10,Video,29025,1
mango,2025,11,Image,4877,0
mango,2025,11,Video,16673,1
mango,2025,11,Image,1873,0
mango,2025,11,Video,20702,1
mango,2025,11,Video,31709,1
mango,2025,11,Video,2931,0
mango,2025,11,Video,2063,0
mango,2025,11,Video,1182,0
mango,2025,11,Sidecar,2106,0
mango,2025,11,Video,853,0
mango,2025,11,Sidecar,2345,0
mango,2025,11,Sidecar,1986,0
mango,2025,11,Video,6009,0
mango,2025,11,Video,2140,0
mango,2025,11,Image,1538,0
mango,2025,11,Sidecar,2086,0
mango,2025,11,Sidecar,894,0
mango,2025,11,Sidecar,744,0
mango,2025,11,Sidecar,895,0
mango,2025,11,Video,6654,0
mango,2025,11,Sidecar,3357,0
mango,2025,11,Sidecar,2345,0
mango,2025,11,Sidecar,2488,0
mango,2025,11,Image,2874,0
mango,2025,11,Image,3460,0
mango,2025,11,Image,1792,0
mango,2025,11,Image,2915,0
mango,2025,11,Image,16343,1
mango,2025,11,Sidecar,6161,0
mango,2025,11,Video,1213,0
mango,2025,11,Video,2852,0
mango,2025,12,Video,5355,0
mango,2025,12,Sidecar,1877,0
mango,2025,12,Sidecar,952,0
mango,2025,12,Sidecar,1475,0
mango,2025,12,Sidecar,1235,0
mango,2025,12,Sidecar,2345,0
mango,2025,12,Sidecar,1073,0
mango,2025,12,Sidecar,1321,0
mango,2025,12,Image,1404,0
mango,2025,12,Sidecar,1735,0
mango,2025,12,Sidecar,1858,0
mango,2025,12,Video,1128,0
mango,2025,12,Image,2328,0
mango,2025,12,Video,1435,0
mango,2025,12,Video,11228,1
mango,2025,12,Sidecar,2875,0
mango,2025,12,Video,1803,0
mango,2025,12,Video,875,0
mango,2025,12,Sidecar,3098,0
mango,2025,12,Video,1537,0
mango,2025,12,Sidecar,1809,0
mango,2025,12,Sidecar,5139,0
mango,2025,12,Sidecar,1601,0
mango,2025,12,Sidecar,1543,0
mango,2025,12,Sidecar,1633,0
mango,2025,12,Video,52070,1
mango,2025,12,Sidecar,1323,0
mango,2025,12,Sidecar,2222,0
mango,2025,12,Sidecar,10785,1
mango,2025,12,Sidecar,2163,0
mango,2025,12,Video,3476,0
mango,2025,12,Video,17267,1
mango,2026,1,Sidecar,2789,0
mango,2026,1,Sidecar,3102,0
mango,2026,1,Sidecar,2978,0
mango,2026,1,Image,1281,0
mango,2026,1,Sidecar,1280,0
mango,2026,1,Image,1474,0
mango,2026,1,Image,1021,0
mango,2026,1,Image,1301,0
mango,2026,1,Sidecar,712,0
mango,2026,1,Image,1483,0
mango,2026,1,Image,1612,0
mango,2026,1,Video,1196,0
mango,2026,1,Sidecar,1155,0
mango,2026,1,Sidecar,950,0
mango,2026,1,Sidecar,1402,0
mango,2026,1,Video,15766,1
mango,2026,1,Sidecar,1207,0
mango,2026,1,Sidecar,1232,0
mango,2026,1,Sidecar,1462,0
mango,2026,1,Sidecar,932,0
mango,2026,1,Sidecar,2164,0
mango,2026,1,Video,1096,0
mango,2026,1,Video,1256,0
mango,2026,1,Sidecar,1771,0
mango,2026,2,Sidecar,2398,0
mango,2026,2,Video,6853,0
mango,2026,2,Image,1832,0
mango,2026,2,Sidecar,2082,0
mango,2026,2,Video,10524,1
mango,2026,2,Image,1419,0
mango,2026,2,Video,2542,0
mango,2026,2,Video,1829,0
mango,2026,2,Video,1128,0
mango,2026,2,Video,3827,0
mango,2026,2,Sidecar,2734,0
mango,2026,2,Video,4749,0
mango,2026,2,Sidecar,1907,0
mango,2026,2,Video,1181,0
mango,2026,2,Sidecar,1805,0
mango,2026,2,Video,5281,0
mango,2026,2,Sidecar,2112,0
mango,2026,2,Image,2113,0
mango,2026,2,Video,1351,0
mango,2026,2,Video,7848,0
mango,2026,2,Sidecar,1891,0
mango,2026,2,Sidecar,1649,0
mango,2026,2,Sidecar,4799,0
mango,2026,2,Video,2774,0
mango,2026,2,Sidecar,1995,0
mango,2026,2,Sidecar,1465,0
mango,2026,2,Sidecar,3656,0
mango,2026,3,Video,17035,1
mango,2026,3,Video,996,0
mango,2026,3,Image,649,0
mango,2026,3,Video,1380,0
mango,2026,3,Sidecar,1727,0
mango,2026,3,Video,1127,0
mango,2026,3,Video,2263,0
mango,2026,3,Sidecar,4145,0
mango,2026,3,Video,1550,0
mango,2026,3,Image,1965,0
